Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Florian Flecker,Flecker,RM++,LASK,Austria,Ö. Bundesliga,68,86,61,57,71,57,70,-1
Ismaël Aaneba,Aaneba,CB++,Ferencvárosi TC,France,Magyar Liga,68,72,47,59,61,69,68,-1
Ishaq Abdulrazak,Abdulrazak,CM++,RSC Anderlecht,Nigeria,1A Pro League,68,86,57,65,70,58,62,-1
Muteb Al Harbi,Al Harbi,LB++,Al Shabab,Saudi Arabia,ROSHN Saudi League,68,93,54,64,69,55,61,-1
Damion Lowe,Lowe,CB++,Al Okhdood,Jamaica,ROSHN Saudi League,68,67,26,41,50,66,81,-1
Mamadou Coulibaly,Coulibaly,CM++,Catanzaro,Senegal,Serie BKT,68,77,61,65,68,68,80,-1
Muteb Al Harbi,Al Harbi,LB++,Al Hilal,Saudi Arabia,ROSHN Saudi League,68,93,54,64,69,55,61,-1
Amin Sarr,Sarr,ST++,Hellas Verona,Sweden,Serie A TIM,68,85,65,58,68,25,67,-1
Ishaq Abdulrazak,Abdulrazak,CM++,Odds BK,Nigeria,Eliteserien,68,86,57,65,70,58,62,-1
Ruben Providence,Providence,LM++,Almere City FC,France,Eredivisie,68,83,63,57,73,29,56,-1
Daniel Bîrligea,Bîrligea,ST++,FCSB,Romania,SUPERLIGA,68,83,65,55,66,26,76,-1
Nathaniel Atkinson,Atkinson,RB++,Melbourne City,Australia,A-League,68,76,53,62,71,59,73,-1
Alexandru Pop,Pop,ST++,FC Dinamo 1948,Romania,SUPERLIGA,68,81,68,57,68,22,68,-1
Lukáš Zima,Zima,GK++,FCSB,Czechia,SUPERLIGA,68,69,66,62,67,42,69,-1
Hee Kyun Lee,Lee Hee Kyun,ST++,Ulsan Hyundai,Korea Republic,K League 1,68,74,64,62,76,52,62,-1
Jacob Karlstrøm,Karlstrøm,GK++,Molde FK,Norway,Eliteserien,68,68,66,69,69,38,66,-1
Marvin Martins,Martins,CB++,Almere City FC,Luxembourg,Eredivisie,68,75,50,59,58,68,75,-1
Thiago Eduardo de Andrade,Thiago Andrade,LM++,New York City FC,Brazil,MLS,68,88,65,60,71,40,58,-1
Nestory Irankunda,Irankunda,RM++,Grasshopper Club,Australia,CSSL,68,94,70,61,70,43,73,-1
Aliou Baldé,Baldé,RW++,Lausanne-Sport,Guinea,CSSL,68,89,61,58,72,32,50,-1
Jannik Mause,Mause,ST++,Fürth,Germany,Bundesliga 2,68,81,68,52,61,46,72,-1
Djevencio van der Kust,van der Kust,LB++,K. Beerschot VA,Suriname,1A Pro League,68,87,40,55,66,60,61,-1
Arnau Comas Freixas,Arnau Comas,CB++,SD Eibar,Spain,LALIGA HYPERMOTION,68,76,35,54,55,67,73,-1
Leon Flach,Flach,CM++,Jagiellonia,United States,PKO BP Ekstraklasa,68,82,54,63,69,68,70,-1
Bryan Lasme,Lasme,ST++,Grasshopper Club,France,CSSL,68,87,66,53,63,24,76,-1
Yaw Yeboah,Yeboah,LM++,LAFC,Ghana,MLS,68,89,61,59,69,58,59,-1
Daouda Guindo,Guindo,LB++,RB Salzburg,Mali,Ö. Bundesliga,67,84,37,55,71,60,68,-1
Jacob Shaffelburg,Shaffelburg,LM++,Nashville SC,Canada,MLS,67,91,61,60,65,52,63,-1
Lewis Miller,Miller,RB++,Hibernian,Australia,cinch Prem,67,66,43,57,62,65,73,-1
Sascha Mockenhaupt,Mockenhaupt,CB++,Wehen Wiesbaden,Germany,3. Liga,67,82,29,45,51,66,78,-1
Anthony Musaba,Musaba,RM++,Sheffield Wed,Netherlands,EFL Championship,67,86,64,56,70,24,63,-1
Massamba Ndiaye,Ndiaye,GK++,Clermont Foot 63,Senegal,Ligue 2 BKT,67,70,65,65,71,25,63,-1
Nathan Ngoy,Ngoy,CB++,Standard Liège,Belgium,1A Pro League,67,78,44,49,67,65,73,-1
Julien Ngoy,Ngoy,ST++,KV Mechelen,Belgium,1A Pro League,67,83,65,53,68,25,70,-1
Jona Niemiec,Niemiec,ST++,Düsseldorf,Germany,Bundesliga 2,67,86,65,55,62,40,71,-1
Lucas Noubi,Noubi,CB++,Standard Liège,Belgium,1A Pro League,67,76,21,52,64,64,74,-1
Diego Novoa,Novoa,GK++,Millonarios,Colombia,Libertadores,67,64,72,73,62,47,68,-1
Ché Nunnely,Nunnely,RM++,sc Heerenveen,Suriname,Eredivisie,67,89,55,56,70,25,61,-1
Stephen Odey,Odey,ST++,Randers FC,Nigeria,3F Superliga,67,84,64,50,69,35,74,-1
Chima Okoroji,Okoroji,LB++,FC St. Gallen,England,CSSL,67,86,34,64,67,59,61,-1
Orji Okwonkwo,Okwonkwo,ST++,Reggiana,Nigeria,Serie BKT,67,90,67,60,67,42,70,-1
Ibrahim Olawoyin,Olawoyin,CAM++,Çaykur Rizespor,Nigeria,Trendyol Süper Lig,67,82,61,58,71,42,64,-1
Christian Ortag,Ortag,GK++,SSV Ulm 1846,Germany,Bundesliga 2,67,70,67,60,68,45,68,-1
Jordi Osei-Tutu,Osei-Tutu,RM++,Bolton,England,EFL League One,67,88,60,59,70,59,62,-1
Zinédine Ould Khaled,Ould Khaled,CDM++,Angers SCO,France,Ligue 1 Uber Eats,67,45,47,61,63,64,70,-1
Alexandru Pantea,Pantea,RB++,FCSB,Romania,SUPERLIGA,67,88,40,59,62,60,68,-1
Tim Payne,Payne,RB++,Well. Phoenix,New Zealand,A-League,67,68,56,61,59,62,81,-1
Kristian Pedersen,Pedersen,LB++,Swansea City,Denmark,EFL Championship,67,55,37,57,61,67,73,-1
Shiloh 't Zand,'t Zand,CAM++,Heracles Almelo,Netherlands,Eredivisie,67,76,67,63,70,54,63,-1
Nelson Abbey,Abbey,CB++,Swansea City,England,EFL Championship,67,74,25,47,56,66,71,-1
Nathaniel Adjei,Adjei,CB++,FC Lorient,Ghana,Ligue 2 BKT,67,78,25,44,57,66,71,-1
Bismark Adjei-Boateng,Adjei-Boateng,CDM++,Jeonbuk Hyundai,Ghana,K League 1,67,74,63,58,66,62,81,-1
Daniel Afriyie,Afriyie,ST++,FC Zürich,Ghana,CSSL,67,84,67,59,72,38,55,-1
Ebenezer Akinsanmiro,Akinsanmiro,CM++,Sampdoria,Nigeria,Serie BKT,67,76,67,67,70,61,72,-1
Fawaz Al Sagour,Al Sagour,RB++,Al Ittihad,Saudi Arabia,ROSHN Saudi League,67,92,45,61,64,55,64,-1
Baba Alhassan,Alhassan,CM++,FCSB,Ghana,SUPERLIGA,67,81,65,61,69,60,80,-1
Leonardo Alves Chú,Léo Chú,LM++,Sounders FC,Brazil,MLS,67,87,64,54,75,28,47,-1
Jamal Amofa,Amofa,CB++,Go Ahead Eagles,Netherlands,Eredivisie,67,75,34,49,65,65,73,-1
Jeppe Andersen,Andersen,CM++,Silkeborg IF,Denmark,3F Superliga,67,67,61,64,67,61,81,-1
Ryan Andrews,Andrews,RB++,Watford,England,EFL Championship,67,85,45,57,67,61,58,-1
Nilson Angulo,Angulo,LW++,RSC Anderlecht,Ecuador,1A Pro League,67,80,60,60,70,34,50,-1
Nicholas Pierini,Pierini,ST++,Venezia,Italy,Serie A TIM,67,85,65,61,70,39,62,-1
Shaquille Pinas,Pinas,LB++,Hammarby IF,Suriname,Allsvenskan,67,75,53,59,63,64,72,-1
Mitch Pinnock,Pinnock,CAM++,Northampton,England,EFL League One,67,80,66,68,66,50,71,-1
Morgan Poaty,Poaty,LB++,Lausanne-Sport,Congo,CSSL,67,86,49,52,65,63,73,-1
Ernest Poku,Poku,RW++,AZ,Netherlands,Eredivisie,67,92,60,56,72,29,60,-1
Daniel Popa,Popa,ST++,FCSB,Romania,SUPERLIGA,67,70,65,46,62,26,88,-1
Josip Radošević,Radošević,CDM++,Brøndby IF,Croatia,3F Superliga,67,52,58,60,56,65,79,-1
Jackson Ragen,Ragen,CB++,Sounders FC,United States,MLS,67,46,23,50,41,65,77,-1
Sean Raggett,Raggett,CB++,Rotherham Utd,England,EFL League One,67,51,42,43,45,66,84,-1
Matías Ramírez,Ramírez,LM++,Gimnasia,Argentina,LPF,67,79,58,63,76,35,57,-1
Joel Randall,Randall,CAM++,Peterborough,England,EFL League One,67,79,62,64,68,33,51,-1
Marco Rente,Rente,CB++,FC Groningen,Germany,Eredivisie,67,83,29,45,51,66,75,-1
Andrés Rentería,Rentería,ST++,Alianza FC,Colombia,Sudamericana,67,77,67,56,69,24,71,-1
Leandro Requena,Requena,GK++,Cobresal,Argentina,Libertadores,67,67,64,77,69,59,64,-1
Edisson Restrepo,Restrepo,CB++,Nacional Potosí,Colombia,Sudamericana,67,80,29,52,49,68,70,-1
Josh Risdon,Risdon,RB++,Perth Glory,Australia,A-League,67,74,48,58,62,63,80,-1
Iván Romero de Ávila,Iván Romero,ST++,Levante UD,Spain,LALIGA HYPERMOTION,67,84,64,59,69,42,59,-1
Raphael Rossi Branco,Raphael Rossi,CB++,Radomiak Radom,Brazil,PKO BP Ekstraklasa,67,76,37,48,54,64,80,-1
Oliver Burke,Burke,RM++,SV Werder Bremen,Scotland,Bundesliga,67,87,63,61,62,37,73,-1
Ousmane Camara,Camara,CB++,Angers SCO,France,Ligue 1 Uber Eats,67,37,47,57,57,65,77,-1
Cristian Cauz,Cauz,CB++,Modena,Italy,Serie BKT,67,75,50,59,62,66,67,-1
Tomás Cavanagh,Cavanagh,LB++,Vélez Sarsfield,Argentina,LPF,67,82,36,56,66,61,64,-1
Joseph Ceesay,Ceesay,RM++,Cesena,Sweden,Serie BKT,67,92,54,58,66,58,71,-1
Lallianzuala Chhangte,Chhangte,RW++,Mumbai City FC,India,Hero ISL,67,87,62,61,66,37,65,-1
Daniel Chima Chukwu,Chima Chukwu,ST++,Chennaiyin FC,Nigeria,Hero ISL,67,61,69,51,61,30,82,-1
Jeyson Chura,Chura,RM++,The Strongest,Bolivia,Libertadores,67,88,58,58,69,23,55,-1
Denilho Cleonise,Cleonise,RM++,RKC Waalwijk,Netherlands,Eredivisie,67,88,60,61,69,34,57,-1
Rubin Colwill,Colwill,CAM++,Cardiff City,Wales,EFL Championship,67,66,63,63,68,45,66,-1
Christian Conteh,Conteh,RW++,Braunschweig,Germany,Bundesliga 2,67,93,51,51,74,28,57,-1
Sirlord Conteh,Conteh,ST++,Heidenheim,Germany,Bundesliga,67,93,63,54,70,37,63,-1
Marcel Costly,Costly,RB++,FC Ingolstadt 04,Germany,3. Liga,67,88,52,56,67,56,71,-1
Ismaila Coulibaly,Coulibaly,CM++,Sheffield Utd,Mali,EFL Championship,67,77,63,62,70,62,68,-1
Iulian Cristea,Cristea,CB++,FC Univ. Cluj,Romania,SUPERLIGA,67,72,38,48,57,66,75,-1
Daniel Crowley,Crowley,CAM++,Notts County,England,EFL League Two,67,77,64,67,69,47,52,-1
Tendayi Darikwa,Darikwa,RB++,Lincoln City,Zimbabwe,EFL League One,67,84,50,61,63,62,76,-1
Simone Davi,Davi,LB++,Südtirol,Italy,Serie BKT,67,83,48,60,66,58,65,-1
Isaak Davies,Davies,ST++,Cardiff City,Wales,EFL Championship,67,83,65,51,68,24,58,-1
Brian De Keersmaecker,De Keersmaecker,CDM++,Heracles Almelo,Belgium,Eredivisie,67,76,53,64,66,61,70,-1
Alexander Jallow,Jallow,RB++,Brisigonza,Sweden,Serie BKT,67,82,55,58,67,60,68,-1
Woon Jeong,Jeong Woon,CB++,Jeju United,Korea Republic,K League 1,67,75,57,64,64,66,74,-1
Alberto Jiménez Benítez,Alberto Jiménez,CB++,CD Castellón,Spain,LALIGA HYPERMOTION,67,52,56,58,58,62,85,-1
Piotr Johansson,Johansson,RB++,Djurgårdens IF,Sweden,Allsvenskan,67,82,50,57,62,61,80,-1
Yusuf Kabadayi,Kabadayi,RM++,FC Augsburg,Germany,Bundesliga,67,87,63,56,71,21,58,-1
Damian Kądzior,Kądzior,RM++,Piast Gliwice,Poland,PKO BP Ekstraklasa,67,90,62,61,69,46,65,-1
Eric Kahl,Kahl,LB++,AGF,Sweden,3F Superliga,67,85,53,61,64,61,71,-1
Lovre Kalinić,Kalinić,GK++,Hajduk Split,Croatia,Liga Hrvatska,67,70,63,53,69,33,68,-1
David Kasumu,Kasumu,CDM++,Huddersfield,Nigeria,EFL League One,67,77,50,60,67,63,77,-1
Mads Kikkenborg,Kikkenborg,GK++,RSC Anderlecht,Denmark,1A Pro League,67,67,66,67,69,29,66,-1
Guy-Marcelin Kilama,Kilama,CB++,Hatayspor,Cameroon,Trendyol Süper Lig,67,74,38,57,61,66,76,-1
Bo Sub Kim,Kim Bo Sub,RW++,Incheon United,Korea Republic,K League 1,67,86,62,57,68,44,71,-1
Dawid Kurminowski,Kurminowski,ST++,Zagłębie Lubin,Poland,PKO BP Ekstraklasa,67,83,66,47,65,25,77,-1
Stefan Kutschke,Kutschke,ST++,Dynamo Dresden,Germany,3. Liga,67,49,68,46,56,39,84,-1
Macaulay Langstaff,Langstaff,ST++,Millwall,England,EFL Championship,67,81,66,54,66,36,68,-1
Jordan Lawrence-Gabriel,Lawrence-Gabriel,RB++,Blackpool,England,EFL League One,67,82,36,54,62,61,66,-1
Ben Lederman,Lederman,CM++,Raków,Poland,PKO BP Ekstraklasa,67,76,57,67,70,55,66,-1
Ho Jae Lee,Lee Ho Jae,ST++,Pohang Steelers,Korea Republic,K League 1,67,38,73,44,55,26,76,-1
Slobodan Rubežić,Rubežić,CB++,Aberdeen,Montenegro,cinch Prem,67,59,27,32,46,67,81,-1
Adrian Rus,Rus,CB++,Pisa,Romania,Serie BKT,67,72,47,54,59,66,73,-1
Amadou Sagna,Sagna,LM++,En Avant Guingamp,Senegal,Ligue 2 BKT,67,90,59,51,71,39,52,-1
Aldair Salazar,Salazar,CB++,Dep. Garcilaso,Peru,Sudamericana,67,72,56,57,66,67,72,-1
Mamadou Sangaré,Sangaré,CM++,SK Rapid Wien,Mali,Ö. Bundesliga,67,82,64,64,72,49,62,-1
Sergio Henrique Santos Gomes,Sergio Santos,ST++,FC Cincinnati,Brazil,MLS,67,90,62,55,68,28,68,-1
Abdoulie Sanyang,Sanyang,RM++,Hajduk Split,Gambia,Liga Hrvatska,67,86,60,58,72,40,60,-1
Kenneth Schmidt,Schmidt,CB++,SC Freiburg,Germany,Bundesliga,67,77,26,49,52,67,70,-1
Patrick Gilmar Sequeira,Sequeira,GK++,Casa Pia AC,Costa Rica,Liga Portugal,67,74,65,67,66,35,61,-1
Samuel Shashoua,Shashoua,ST++,Minnesota United,England,MLS,67,89,67,61,72,39,60,-1
Kalidou Sidibé,Sidibé,CDM++,En Avant Guingamp,France,Ligue 2 BKT,67,39,45,55,58,66,76,-1
Adam Sørensen,Sørensen,LB++,FK Bodø/Glimt,Denmark,Eliteserien,67,91,46,62,69,56,60,-1
Filip Stojilković,Stojilković,ST++,SV Darmstadt 98,Switzerland,Bundesliga 2,67,84,67,49,69,29,66,-1
Yusuf Demir,Demir,RM++,Galatasaray,Austria,Trendyol Süper Lig,67,79,59,61,76,19,47,-1
Hanwen Deng,Deng Hanwen,RB++,Wuhan 3 Towns,China PR,CSL,67,82,57,60,66,61,71,-1
Abdoulaye Diaby,Diaby,CB++,FC St. Gallen,Mali,CSSL,67,61,27,41,41,64,82,-1
Lamine Diack,Diack,CDM++,Hatayspor,Senegal,Trendyol Süper Lig,67,76,59,61,65,64,75,-1
Djibril Diani,Diani,CDM++,Charlotte FC,France,MLS,67,62,45,58,61,64,80,-1
Matisse Didden,Didden,CB++,FC Utrecht,Belgium,Eredivisie,67,54,36,55,57,64,77,-1
Greg Docherty,Docherty,CM++,Charlton Ath,Scotland,EFL League One,67,68,65,64,68,66,80,-1
Kyle Duncan,Duncan,RB++,Red Bulls,United States,MLS,67,83,44,51,67,63,71,-1
Juergen Elitim,Elitim,CM++,Legia Warszawa,Colombia,PKO BP Ekstraklasa,67,79,62,68,70,51,61,-1
Mustafa Eskihellaç,Eskihellaç,RM++,Gaziantep,Türkiye,Trendyol Süper Lig,67,86,55,59,68,53,59,-1
Noah Fadiga,Fadiga,RB++,KAA Gent,Senegal,1A Pro League,67,83,49,60,66,61,64,-1
Akin Famewo,Famewo,CB++,Sheffield Wed,England,EFL Championship,67,69,22,44,53,65,79,-1
Jacob Farrell,Farrell,LB++,Portsmouth,Australia,EFL Championship,67,64,43,49,59,66,79,-1
Rodi Ferreira,Ferreira,RB++,Sportivo Luqueño,Paraguay,Sudamericana,67,83,35,48,64,63,64,-1
Aden Flint,Flint,CB++,Mansfield Town,England,EFL League One,67,35,44,44,48,66,79,-1
Alessandro Fontanarosa,Fontanarosa,CB++,Lombardia FC,Italy,Serie A TIM,67,75,58,61,65,67,64,-1
Nils Fröling,Fröling,LM++,Hansa Rostock,Sweden,3. Liga,67,83,69,56,68,38,79,-1
Aldair Fuentes,Fuentes,CDM++,Alianza Lima,Peru,Libertadores,67,56,45,54,55,65,81,-1
Mender García,García,ST++,Indep. Medellín,Colombia,Sudamericana,67,81,68,45,66,25,68,-1
Johan Arath Gómez,Gómez,ST++,Braunschweig,United States,Bundesliga 2,67,83,64,56,71,38,67,-1
Joel Grodowski,Grodowski,ST++,Preußen Münster,Germany,Bundesliga 2,67,86,64,56,69,28,71,-1
Ahmet Gürleyen,Gürleyen,CB++,Hansa Rostock,Germany,3. Liga,67,72,37,44,41,64,82,-1
Maxwell Gyamfi,Gyamfi,CB++,VfL Osnabrück,Germany,3. Liga,67,86,38,52,56,65,77,-1
Bright Gyamfi,Gyamfi,RB++,Cosenza,Ghana,Serie BKT,67,85,32,56,61,60,70,-1
Mads Hansen,Hansen,RW++,FC Nordsjælland,Denmark,3F Superliga,67,75,66,58,69,41,63,-1
Mark Harris,Harris,ST++,Oxford United,Wales,EFL Championship,67,84,65,61,69,46,68,-1
Ramon Hendriks,Hendriks,CB++,VfB Stuttgart,Netherlands,Bundesliga,67,81,33,55,58,67,69,-1
Julian Hettwer,Hettwer,RM++,B. Dortmund II,Germany,3. Liga,67,90,65,55,68,33,62,-1
Dominic Iorfa,Iorfa,CB++,Sheffield Wed,England,EFL Championship,67,78,40,54,57,64,74,-1
Jefferson F. Isidio,Galego,LW++,Jeju United,Brazil,K League 1,67,88,65,59,70,48,61,-1
Sean Zawadzki,Zawadzki,CB++,Columbus Crew,United States,MLS,67,73,50,58,65,66,70,-1
Jean Zimmer,Zimmer,RB++,Kaiserslautern,Germany,Bundesliga 2,67,86,59,59,68,58,64,-1
Nino Žugelj,Žugelj,RW++,FK Bodø/Glimt,Slovenia,Eliteserien,67,81,59,62,68,33,64,-1
Julián Aude,Aude,LB++,LA Galaxy,Argentina,MLS,67,72,46,62,75,60,64,-1
Giuseppe Aurelio,Aurelio,LB++,Spezia,Italy,Serie BKT,67,83,63,63,66,60,74,-1
Janik Bachmann,Bachmann,CDM++,FC Schalke 04,Germany,Bundesliga 2,67,63,55,59,57,64,80,-1
Ștefan Baiaram,Baiaram,CAM++,Univ. Craiova,Romania,SUPERLIGA,67,84,59,61,69,29,60,-1
Saïd Bakari,Bakari,RB++,Sparta Rotterdam,Comoros,Eredivisie,67,78,57,60,67,61,74,-1
Radinio Balker,Balker,CB++,Huddersfield,Suriname,EFL League One,67,86,30,53,48,66,74,-1
Florian Ballas,Ballas,CB++,Jahn Regensburg,Germany,Bundesliga 2,67,54,41,43,38,66,78,-1
Marcel Bär,Bär,ST++,FC Erzgebirge Aue,Germany,3. Liga,67,82,65,60,66,40,67,-1
Jorge Luiz Barbosa Teixeira,Jorge Teixeira,ST++,Pohang Steelers,Brazil,K League 1,67,79,62,47,61,25,81,-1
Łukasz Bejger,Bejger,CB++,Śląsk Wrocław,Poland,PKO BP Ekstraklasa,67,78,31,51,56,67,70,-1
Ismajl Beka,Beka,CB++,FC Luzern,Kosovo,CSSL,67,57,39,44,43,65,74,-1
Moïse Bombito,Bombito,CB++,OGC Nice,Canada,Ligue 1 Uber Eats,67,91,47,57,62,66,70,-1
Robbie Brady,Brady,LB++,Preston,Republic of Ireland,EFL Championship,67,61,64,73,69,64,64,-1
Constantin Budescu,Budescu,LW++,FC Gloria Buzău,Romania,SUPERLIGA,67,39,70,75,71,26,50,-1
Oliver Bundgaard,Bundgaard,LB++,Viborg FF,Denmark,3F Superliga,67,84,49,59,66,60,60,-1
Valentín Burgoa,Burgoa,CAM++,Sarmiento,Argentina,LPF,67,77,57,63,73,54,60,-1
Esteban Burgos,Burgos,CB++,Ind. Rivadavia,Argentina,LPF,67,50,47,46,53,66,81,-1
Elías López,López,RB++,Sarmiento,Argentina,LPF,67,83,52,60,70,59,72,-1
Salem M'Bakata,M'Bakata,RB++,Gaziantep,France,Trendyol Süper Lig,67,83,31,59,61,63,71,-1
Matt Macey,Macey,GK++,Colchester,England,EFL League Two,67,69,66,64,66,39,65,-1
Jack MacKenzie,MacKenzie,LB++,Aberdeen,Scotland,cinch Prem,67,73,26,55,59,64,70,-1
Charalambos Makridis,Makridis,LM++,Preußen Münster,Germany,Bundesliga 2,67,87,68,58,68,24,56,-1
Luca Marseiler,Marseiler,ST++,SV Darmstadt 98,Germany,Bundesliga 2,67,83,67,59,72,36,60,-1
Diogo Martins Travassos,Diogo Travassos,RB++,Sporting CP,Portugal,Liga Portugal,67,83,49,62,69,61,66,-1
Amadou Mbengue,Mbengue,CB++,Reading,Senegal,EFL League One,67,81,31,49,54,66,72,-1
Marcus McGuane,McGuane,CDM++,Bristol City,England,EFL Championship,67,79,47,64,69,59,72,-1
Richmond Tachie,Tachie,ST++,Kaiserslautern,Germany,Bundesliga 2,67,87,65,59,70,28,64,-1
Long Tan,Tan Long,LM++,Changchun Yatai,China PR,CSL,67,71,68,61,65,36,75,-1
Steffen Tigges,Tigges,ST++,1. FC Köln,Germany,Bundesliga 2,67,55,66,57,57,45,81,-1
Joaquín Torres,Torres,CAM++,Uni. Católica,Argentina,Sudamericana,67,78,59,61,75,34,48,-1
Derrick Katuku Tshimanga,Tshimanga,LB++,K. Beerschot VA,Belgium,1A Pro League,67,84,56,59,67,62,64,-1
Brayan Véjar,Véjar,LB++,Palestino,Chile,Libertadores,67,89,51,61,70,58,68,-1
Christian Viet,Viet,CAM++,Jahn Regensburg,Germany,Bundesliga 2,67,74,52,66,69,59,68,-1
Joe Ward,Ward,RB++,Derby County,England,EFL Championship,67,82,56,64,69,59,60,-1
Kane Wilson,Wilson,RB++,Derby County,England,EFL Championship,67,85,52,60,70,57,70,-1
Henry Wingo,Wingo,CB++,Toronto FC,United States,MLS,67,72,55,64,66,67,70,-1
Nicholas Pierini,Pierini,ST++,Sassuolo,Italy,Serie BKT,67,85,65,61,70,39,62,-1
Tomás Cavanagh,Cavanagh,LB++,Tigre,Argentina,LPF,67,82,36,56,66,61,64,-1
Matías Ramírez,Ramírez,LM++,Defensa,Argentina,LPF,67,79,58,63,76,35,57,-1
Alessandro Fontanarosa,Fontanarosa,CB++,Reggiana,Italy,Serie BKT,67,75,58,61,65,67,64,-1
Diogo Martins Travassos,Diogo Travassos,RB++,Estrela Amadora,Portugal,Liga Portugal,67,83,49,62,69,61,66,-1
Joaquín Torres,Torres,CAM++,Philadelphia,Argentina,MLS,67,78,59,61,75,34,48,-1
Ismaila Coulibaly,Coulibaly,CM++,LASK,Mali,Ö. Bundesliga,67,77,63,62,70,62,68,-1
Kenneth Schmidt,Schmidt,CB++,Hannover 96,Germany,Bundesliga 2,67,77,26,49,52,67,70,-1
Joel Randall,Randall,CAM++,Bolton,England,EFL League One,67,79,62,64,68,33,51,-1
Nelson Abbey,Abbey,CB++,Rio Ave FC,England,Liga Portugal,67,74,25,47,56,66,71,-1
Orji Okwonkwo,Okwonkwo,ST++,Cittadella,Nigeria,Serie BKT,67,90,67,60,67,42,70,-1
Daniel Crowley,Crowley,CAM++,MK Dons,England,EFL League Two,67,77,64,67,69,47,52,-1
Leonardo Alves Chú,Léo Chú,LM++,FC Dallas,Brazil,MLS,67,87,64,54,75,28,47,-1
Ruan Gregório Teixeira,Ruan,RB++,FC Dallas,Brazil,MLS,66,92,31,60,67,55,66,-1
Alvas Powell,Powell,RB++,FC Cincinnati,Jamaica,MLS,66,92,45,55,63,58,74,-1
Anthony Gonçalves,Gonçalves,RB++,Stade Lavallois,France,Ligue 2 BKT,66,47,54,65,67,63,79,-1
Charlie Goode,Goode,CB++,Stevenage,England,EFL League One,66,54,32,48,54,65,73,-1
Tarik Gözüsirin,Gözüsirin,CAM++,Wehen Wiesbaden,Türkiye,3. Liga,66,77,60,64,70,53,68,-1
Tomás Guidara,Guidara,RB++,Vélez Sarsfield,Argentina,LPF,66,83,41,56,67,60,72,-1
Julian Guttau,Guttau,CAM++,1860 München,Germany,3. Liga,66,82,59,62,69,38,62,-1
Reeco Hackett,Hackett,LM++,Lincoln City,St. Lucia,EFL League One,66,80,65,60,65,50,66,-1
Daniel Håkans,Håkans,RW++,Lech Poznań,Finland,PKO BP Ekstraklasa,66,90,57,54,69,30,56,-1
Tom Hamer,Hamer,RB++,Lincoln City,England,EFL League One,66,70,48,57,60,61,82,-1
CJ Hamilton,Hamilton,RB++,Blackpool,Republic of Ireland,EFL League One,66,89,59,59,64,56,66,-1
Cameron Harper,Harper,RM++,Red Bulls,United States,MLS,66,86,58,52,70,49,58,-1
Jakob Haugaard,Haugaard,GK++,Tromsø IL,Denmark,Eliteserien,66,65,66,71,64,40,64,-1
Rodrigo Santana da Silva,Rodrigo Henrique,CAM++,Meizhou Hakka,Brazil,CSL,66,78,59,60,71,28,62,-1
Sebastian S. Sebulonsen,Sebulonsen,RB++,Brøndby IF,Norway,3F Superliga,66,82,59,59,63,57,74,-1
Demba Seck,Seck,RM++,Catanzaro,Senegal,Serie BKT,66,75,65,57,73,30,53,-1
Viljami Sinisalo,Sinisalo,GK++,Celtic,Finland,cinch Prem,66,68,65,66,68,27,64,-1
Sondre Sørli,Sørli,RW++,FK Bodø/Glimt,Norway,Eliteserien,66,90,59,62,66,53,59,-1
Lukas Sulzbacher,Sulzbacher,CM++,WSG Tirol,Austria,Ö. Bundesliga,66,77,51,61,67,61,66,-1
Iebe Swers,Swers,RB++,KV Mechelen,Belgium,1A Pro League,66,86,52,61,67,58,64,-1
Ryan Tafazolli,Tafazolli,CB++,Wycombe,England,EFL League One,66,38,28,42,46,65,76,-1
Mehdi Tahrat,Tahrat,CB++,ESTAC Troyes,Algeria,Ligue 2 BKT,66,44,26,54,52,66,72,-1
Joe Taylor,Taylor,ST++,Luton Town,Wales,EFL Championship,66,85,65,49,64,35,68,-1
Junior Tchamadeu,Tchamadeu,RB++,Stoke City,Cameroon,EFL Championship,66,82,54,57,66,58,71,-1
Gi Hyeok Lee,Lee Gi Hyeok,CB++,Gangwon FC,Korea Republic,K League 1,66,77,55,55,65,63,77,-1
Jin Hyun Lee,Lee Jin Hyun,CM++,Puszcza,Korea Republic,PKO BP Ekstraklasa,66,78,55,66,71,53,59,-1
Doron Leidner,Leidner,LB++,FC Zürich,Israel,CSSL,66,84,49,59,66,60,59,-1
Victor Lind,Lind,LM++,FC Midtjylland,Denmark,3F Superliga,66,86,63,57,66,42,62,-1
Lars Lokotsch,Lokotsch,ST++,SC Verl,Germany,3. Liga,66,71,63,50,60,36,83,-1
Martín Luciano,Luciano,LB++,Godoy Cruz,Argentina,LPF,66,82,33,53,64,60,60,-1
Valgeir Lunddal,Lunddal,RB++,BK Häcken,Iceland,Allsvenskan,66,70,31,51,56,63,78,-1
Luís Carlos Machado Mata,Luís Mata,LB++,Zagłębie Lubin,Portugal,PKO BP Ekstraklasa,66,83,35,58,64,60,58,-1
José Martínez Marsà,José Marsà,CB++,KV Mechelen,Spain,1A Pro League,66,76,30,50,60,65,72,-1
Callum McCowatt,McCowatt,CAM++,Silkeborg IF,New Zealand,3F Superliga,66,76,66,64,66,52,67,-1
