Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Shahzat Ghojaehmet,Ghojaehmet,LW++,SZ Peng City,China PR,CSL,55,77,41,45,61,35,49,-1
Parthib Gogoi,Gogoi,RM++,NorthEast United,India,Hero ISL,55,80,50,46,56,25,52,-1
Albino Giovanni Gomes,Gomes,GK++,Jamshedpur FC,India,Hero ISL,55,56,56,54,55,33,55,-1
Daniel González García,Dani González,CM++,R. Racing Club,Spain,LALIGA HYPERMOTION,55,66,44,56,59,43,51,-1
Paul Grave,Grave,GK++,VfL Bochum,Germany,Bundesliga,55,55,56,50,61,22,55,-1
Jack Grieves,Grieves,ST++,Ross County,England,cinch Prem,55,65,53,43,51,20,57,-1
Mohammed Harboush,Harboush,RB++,Al Shabab,Saudi Arabia,ROSHN Saudi League,55,77,28,43,53,48,44,-1
Ben Hatton,Hatton,CAM++,Rotherham Utd,England,EFL League One,55,68,47,52,56,50,49,-1
Lorcan Healy,Healy,GK++,Shelbourne,Republic of Ireland,SSE Airtricity PD,55,53,56,58,53,52,53,-1
Krisztián Hegyi,Hegyi,GK++,Motherwell,Hungary,cinch Prem,55,56,55,53,57,25,52,-1
Karim Hüneburg,Hüneburg,CM++,Braunschweig,Germany,Bundesliga 2,55,68,43,52,58,49,68,-1
Ibon Ispizua Helguera,Ibon Ispizua,GK++,SD Eibar,Spain,LALIGA HYPERMOTION,55,55,59,50,54,25,51,-1
Darius Iurasciuc,Iurasciuc,CB++,UTA Arad,Romania,SUPERLIGA,55,62,28,42,44,56,56,-1
Aniket Jadhav,Jadhav,LM++,Jamshedpur FC,India,Hero ISL,55,81,51,46,55,28,66,-1
Jakub Jezierski,Jezierski,CAM++,Śląsk Wrocław,Poland,PKO BP Ekstraklasa,55,62,49,53,56,40,49,-1
Shunkai Jin,Jin Shunkai,CB++,Shanghai Shenhua,China PR,CSL,55,66,22,32,33,55,68,-1
Owen Jochmans,Jochmans,GK++,OH Leuven,Belgium,1A Pro League,55,62,58,51,60,22,49,-1
Nate Jones,Jones,CB++,Colorado Rapids,United States,MLS,55,59,24,25,33,56,67,-1
August Karlin,Karlin,CDM++,Lillestrøm SK,Sweden,Eliteserien,55,57,40,50,62,48,57,-1
Josh Keeley,Keeley,GK++,Spurs,Republic of Ireland,Premier League,55,57,55,56,56,33,54,-1
Lukas Kirkegaard,Kirkegaard,CB++,Viborg FF,Denmark,3F Superliga,55,61,31,43,44,54,57,-1
Peder Klausen,Klausen,GK++,Odds BK,Norway,Eliteserien,55,56,54,53,56,32,53,-1
John Klein,Klein,RM++,St. Louis CITY SC,United States,MLS,55,64,53,51,59,26,38,-1
Olaf Korczakowski,Korczakowski,LM++,Pogoń Szczecin,Poland,PKO BP Ekstraklasa,55,68,49,51,56,28,48,-1
Johan Kury,Kury,RM++,Yverdon Sport FC,Switzerland,CSSL,55,71,52,47,60,19,48,-1
Seung Min Kwak,Kwak Seung Min,ST++,Jeju United,Korea Republic,K League 1,55,57,52,36,50,43,65,-1
Provat Lakra,Lakra,RB++,East Bengal,India,Hero ISL,55,67,30,42,50,50,70,-1
Lalchungnunga Lalchungnunga,Lalchungnunga,CB++,East Bengal,India,Hero ISL,55,68,28,41,45,55,67,-1
Ole Langbråten,Langbråten,GK++,Fredrikstad FK,Norway,Eliteserien,55,57,58,56,55,27,56,-1
Joo Hyun Lee,Lee Joo Hyun,GK++,Gimcheon Sangmu,Korea Republic,K League 1,55,60,54,56,58,27,52,-1
Jong Wook Lee,Lee Jong Wook,RW++,Incheon United,Korea Republic,K League 1,55,74,54,39,59,20,63,-1
Seung Won Lee,Lee Seung Won,CM++,Gimcheon Sangmu,Korea Republic,K League 1,55,57,42,57,59,44,48,-1
Matt Lendfers,Lendfers,GK++,STVV,Belgium,1A Pro League,55,64,49,53,60,47,50,-1
Tucker Lepley,Lepley,RW++,LA Galaxy,United States,MLS,55,70,54,46,57,23,38,-1
Zhi Li,Li Zhi,LB++,SZ Peng City,China PR,CSL,55,71,26,47,52,48,52,-1
Ning Li,Li Ning,CM++,Meizhou Hakka,China PR,CSL,55,70,41,50,60,46,59,-1
Pujin Liu,Liu Pujin,CB++,Qingdao W. Coast,China PR,CSL,55,61,27,37,36,56,55,-1
Xinyu Liu,Liu Xinyu,RM++,Cangzhou FC,China PR,CSL,55,65,51,49,55,34,67,-1
August Ljungberg,Ljungberg,LW++,IK Sirius,Sweden,Allsvenskan,55,67,50,51,58,23,55,-1
Alfons Lohake,Lohake,CM++,Brommapojkarna,Sweden,Allsvenskan,55,56,45,51,57,44,56,-1
Diamant Lokaj,Lokaj,CM++,SV Sandhausen,Kosovo,3. Liga,55,69,42,49,57,52,61,-1
Yongtao Lu,Lu Yongtao,CAM++,Nantong Zhiyun FC,China PR,CSL,55,64,54,48,56,44,63,-1
Jack Lynn,Lynn,ST++,Orlando City,United States,MLS,55,51,59,43,49,25,56,-1
Ronan Maher,Maher,CAM++,Walsall,Republic of Ireland,EFL League Two,55,75,50,52,59,35,44,-1
Kaelan Majekodunmi,Majekodunmi,CB++,Perth Glory,Australia,A-League,55,58,29,31,36,55,62,-1
Gustavo Marecos,Marecos,CM++,Guaraní,Paraguay,Sudamericana,55,58,39,51,59,50,50,-1
Cristian Martínez,Martínez,CM++,S. Trinidense,Paraguay,Sudamericana,55,64,42,57,51,44,60,-1
Joel McGregor,McGregor,RB++,Swindon Town,England,EFL League Two,55,77,37,50,54,47,49,-1
Callan McKenna,McKenna,GK++,AFC Bournemouth,Scotland,Premier League,55,53,54,54,55,30,56,-1
Ninthoi Meetei,Meetei,RM++,Punjab FC,India,Hero ISL,55,86,42,47,55,29,46,-1
Marcus Melchior,Melchior,CM++,Sandefjord,Norway,Eliteserien,55,57,45,51,58,47,50,-1
Max Meyer,Meyer,LM++,Jahn Regensburg,Germany,Bundesliga 2,55,72,45,51,58,28,47,-1
Mirshad Michu,Michu,GK++,NorthEast United,India,Hero ISL,55,56,55,55,56,21,54,-1
Bryce Miranda,Miranda,LW++,Kerala Blasters,India,Hero ISL,55,78,50,50,57,42,61,-1
Araphat Mohammed,Mohammed,CM++,FC Nordsjælland,Ghana,3F Superliga,55,68,35,53,61,46,60,-1
Amín Molinas,Molinas,CM++,Libertad,Paraguay,Libertadores,55,63,43,52,56,41,48,-1
Rudi Molotnikov,Molotnikov,CAM++,Hibernian,Scotland,cinch Prem,55,67,50,53,57,34,50,-1
D'Alessandro Montenegro,Montenegro,CB++,ADT,Peru,Sudamericana,55,63,23,30,36,57,58,-1
Pierrick Moulin,Moulin,CAM++,FC Sion,Switzerland,CSSL,55,61,42,58,56,38,45,-1
Ross Munro,Munro,GK++,Dundalk,Scotland,SSE Airtricity PD,55,56,57,55,57,30,54,-1
Kiyan Nassiri,Nassiri,ST++,Chennaiyin FC,India,Hero ISL,55,58,56,46,58,21,52,-1
Adam Nhaili,Nhaili,CAM++,STVV,Belgium,1A Pro League,55,62,56,47,63,19,44,-1
Damian Nigg,Nigg,LW++,Grasshopper Club,Switzerland,CSSL,55,70,54,47,59,25,46,-1
Wally Njie,Njie,ST++,Sandefjord,Norway,Eliteserien,55,79,53,37,55,15,51,-1
Nolan Norris,Norris,CM++,FC Dallas,United States,MLS,55,64,56,50,59,51,50,-1
Arne Hopland Ødegård,Ødegård,CM++,HamKam Fotball,Norway,Eliteserien,55,59,44,52,58,44,64,-1
Nickson Okosun,Okosun,LM++,Bohemian FC,Republic of Ireland,SSE Airtricity PD,55,74,51,47,53,31,59,-1
Javier Otero,Otero,GK++,Orlando City,Venezuela,MLS,55,56,53,52,55,25,54,-1
Dylan Oyarzún,Oyarzún,ST++,Huachipato,Chile,Libertadores,55,55,53,36,45,23,68,-1
Muhammet Ali Özbaskıcı,Özbaskıcı,CAM++,Samsunspor,Türkiye,Trendyol Süper Lig,55,64,46,54,57,46,47,-1
Adrián Palacios,Palacios,CB++,KRC Genk,Venezuela,1A Pro League,55,58,27,41,35,53,62,-1
Jamie Pardington,Pardington,GK++,Lincoln City,England,EFL League One,55,55,53,53,56,19,54,-1
Isaiah Parente,Parente,CAM++,LA Galaxy,United States,MLS,55,56,43,57,61,45,43,-1
Nick Pariano,Pariano,CAM++,Philadelphia,United States,MLS,55,62,41,60,58,35,46,-1
Chang Woo Park,Park Chang Woo,RB++,Jeonbuk Hyundai,Korea Republic,K League 1,55,59,37,45,55,50,58,-1
Karl Pischon,Pischon,GK++,Energie Cottbus,Germany,3. Liga,55,54,51,54,60,24,56,-1
Sebastian Quirk,Quirk,CM++,Accrington,England,EFL League Two,55,70,52,56,61,51,53,-1
Oliver Ramis,Ramis,CDM++,Cobresal,Chile,Libertadores,55,63,35,49,50,51,52,-1
Amey Ranawade,Ranawade,RB++,Odisha FC,India,Hero ISL,55,68,26,42,50,49,59,-1
Princeton Rebello,Rebello,CDM++,Punjab FC,India,Hero ISL,55,53,43,53,59,50,60,-1
Kaylen Reitmaier,Reitmaier,GK++,Sparta Rotterdam,Germany,Eredivisie,55,58,56,56,53,36,57,-1
Alberto Risco Alcántara,Alberto Risco,CAM++,Getafe CF,Spain,LALIGA EA SPORTS,55,60,43,57,55,38,43,-1
Darren Robinson,Robinson,CM++,Derby County,Northern Ireland,EFL Championship,55,61,42,52,59,56,56,-1
Roger Rojas,Rojas,LB++,Sportivo Luqueño,Paraguay,Sudamericana,55,64,31,34,47,55,53,-1
Baptiste Rolland,Rolland,CB++,Lyngby BK,France,3F Superliga,55,64,21,35,47,54,58,-1
Tadhg Ryan,Ryan,GK++,Derry City,Republic of Ireland,SSE Airtricity PD,55,55,55,54,56,45,52,-1
Henry Rylah,Rylah,RW++,Charlton Ath,England,EFL League One,55,75,49,45,58,32,59,-1
Adrian Sæther,Sæther,GK++,Kristiansund BK,Norway,Eliteserien,55,57,54,54,56,23,55,-1
Ryan Sandford,Sandford,GK++,Crawley Town,England,EFL League One,55,57,56,55,56,35,55,-1
Aakash Sangwan,Sangwan,LB++,FC Goa,India,Hero ISL,55,60,36,47,50,54,57,-1
Shubham Sarangi,Sarangi,RB++,Jamshedpur FC,India,Hero ISL,55,68,45,48,53,52,61,-1
Rilwanu Sarki,Sarki,RM++,Al Ain FC,Nigeria,United Emirates League,55,73,46,48,58,23,36,-1
Luca Schmidt,Schmidt,GK++,Aleman. Aachen,Germany,3. Liga,55,55,51,55,59,23,59,-1
Tyrell Sellars-Fleming,Sellars-Fleming,ST++,Hull City,England,EFL Championship,55,69,54,40,53,26,54,-1
Oliver Semmle,Semmle,GK++,Philadelphia,Germany,MLS,55,55,57,53,54,29,54,-1
Alex Servian,Servian,CAM++,S. Ameliano,Paraguay,Sudamericana,55,65,47,51,57,41,38,-1
Harrison Sharp,Sharp,GK++,Dundee FC,Scotland,cinch Prem,55,57,54,56,54,23,55,-1
Jack Shorrock,Shorrock,LB++,Port Vale,England,EFL League Two,55,77,43,47,56,49,52,-1
Sol Sidibé,Sidibé,CM++,Stoke City,England,EFL Championship,55,77,52,54,57,47,60,-1
Jitendra Singh,Singh,CDM++,Chennaiyin FC,India,Hero ISL,55,76,42,50,55,53,64,-1
Gurmeet Singh,Singh,GK++,NorthEast United,India,Hero ISL,55,54,56,55,56,29,57,-1
Kamaljit Singh,Singh,GK++,East Bengal,India,Hero ISL,55,55,49,52,57,33,54,-1
Jakub Snopczyński,Snopczyński,CAM++,Radomiak Radom,Poland,PKO BP Ekstraklasa,55,72,47,50,61,33,34,-1
Simone Stroscio,Stroscio,CDM++,Grasshopper Club,Switzerland,CSSL,55,61,41,50,51,53,51,-1
Jithin Subran,Subran,LM++,NorthEast United,India,Hero ISL,55,77,48,49,55,33,54,-1
Ellis Taylor,Taylor,LM++,Harrogate Town,England,EFL League Two,55,72,47,49,55,43,46,-1
Dylan Teves,Teves,RM++,Sounders FC,United States,MLS,55,65,55,48,55,44,46,-1
Josh Thomas,Thomas,ST++,Swansea City,Wales,EFL Championship,55,78,54,41,55,26,52,-1
Ziyi Tian,Tian Ziyi,CB++,Meizhou Hakka,China PR,CSL,55,63,27,35,36,56,62,-1
Redeem Tlang,Tlang,RM++,NorthEast United,India,Hero ISL,55,74,45,48,55,29,55,-1
Filip Trpcevski,Trpcevski,ST++,BK Häcken,North Macedonia,Allsvenskan,55,70,54,49,60,26,37,-1
Cheveyo Tsawa,Tsawa,CAM++,FC Zürich,Switzerland,CSSL,55,62,41,59,55,45,48,-1
Emre Uzun,Uzun,CM++,Antalyaspor,Türkiye,Trendyol Süper Lig,55,57,54,57,62,43,41,-1
Nando Verdoni,Verdoni,GK++,Go Ahead Eagles,Netherlands,Eredivisie,55,55,52,59,56,27,54,-1
Duke Verduin,Verduin,GK++,PEC Zwolle,Netherlands,Eredivisie,55,55,54,48,55,31,55,-1
Yannick Vötter,Vötter,ST++,WSG Tirol,Austria,Ö. Bundesliga,55,68,56,45,63,24,38,-1
Dongsheng Wang,Wang Dongsheng,LB++,Zhejiang Pro,China PR,CSL,55,68,26,34,52,52,49,-1
Christie Ward,Ward,CAM++,Wycombe,England,EFL League One,55,70,53,54,56,52,54,-1
Jack Warshawsky,Warshawsky,GK++,Central Coast,Australia,A-League,55,57,51,51,57,31,52,-1
David Webster,Webster,CB++,Drogheda United,Republic of Ireland,SSE Airtricity PD,55,29,30,44,41,54,59,-1
Myles Weston,Weston,RB++,Bromley FC,Antigua and Barbuda,EFL League Two,55,79,52,56,61,45,52,-1
Fabian Wilfinger,Wilfinger,CM++,TSV Hartberg,Austria,Ö. Bundesliga,55,67,43,52,56,53,60,-1
Nathan Wood,Wood,LM++,Newport County,Wales,EFL League Two,55,68,51,52,54,39,55,-1
Leopold Wurm,Wurm,CB++,Jahn Regensburg,Germany,Bundesliga 2,55,58,21,35,34,58,60,-1
Yang Xu,Xu Yang,LM++,Qingdao Hainiu,China PR,CSL,55,54,55,55,57,57,55,-1
Hong Gyu Ye,Ye Hong Gyu,RB++,Jeju United,Korea Republic,K League 1,55,72,47,45,63,48,55,-1
Suk Ju Yoon,Yoon Suk Ju,CDM++,Pohang Steelers,Korea Republic,K League 1,55,56,38,52,51,53,54,-1
Marcus Younis,Younis,RM++,WS Wanderers,Australia,A-League,55,75,46,44,64,32,51,-1
Nils Zätterström,Zätterström,CB++,Malmö FF,Sweden,Allsvenskan,55,74,31,45,45,51,71,-1
Haoqian Zheng,Zheng Haoqian,ST++,Nantong Zhiyun FC,China PR,CSL,55,61,54,37,52,22,57,-1
Albin Ahlstrand,Ahlstrand,CM++,Halmstads BK,Sweden,Allsvenskan,55,63,52,51,58,42,50,-1
Malek Al Abdulmunem,Al Abdulmunem,ST++,Al Fayha,Saudi Arabia,ROSHN Saudi League,55,74,52,38,56,19,51,-1
Sultan Al Akouz,Al Akouz,LM++,Al Wehda,Saudi Arabia,ROSHN Saudi League,55,68,46,52,54,31,45,-1
Mohammed Al Aqeel,Al Aqeel,CM++,Al Riyadh,Saudi Arabia,ROSHN Saudi League,55,61,37,55,56,54,55,-1
Mohammed Al Aqel,Al Aqel,RM++,Al Riyadh,Saudi Arabia,ROSHN Saudi League,55,71,52,46,57,24,54,-1
Abdulrahman Al Enazi,Al Enazi,CM++,Al Orobah,Saudi Arabia,ROSHN Saudi League,55,67,35,55,60,47,56,-1
Abdulaziz Al Hotailah,Al Hotailah,CAM++,Al Okhdood,Saudi Arabia,ROSHN Saudi League,55,68,49,52,57,35,50,-1
Osama Al Mermish,Al Mermish,GK++,Al Ittihad,Saudi Arabia,ROSHN Saudi League,55,56,51,50,59,39,50,-1
Abdulaziz Al Ouwiradi,Al Ouwiradi,GK++,Al Riyadh,Saudi Arabia,ROSHN Saudi League,55,57,51,51,58,36,56,-1
Abdulrahman Al Riou,Al Riou,LB++,Al Okhdood,Saudi Arabia,ROSHN Saudi League,55,67,28,46,52,53,62,-1
Abdulrahman Al Sanbi,Al Sanbi,GK++,Al Ahli,Saudi Arabia,ROSHN Saudi League,55,56,54,52,57,43,56,-1
Yaseen Al Zubaidi,Al Zubaidi,LM++,Al Ahli,Saudi Arabia,ROSHN Saudi League,55,66,43,50,57,28,39,-1
Iker Aldai Igartua,Iker Aldai,CB++,SD Eibar,Spain,LALIGA HYPERMOTION,55,55,25,44,39,56,55,-1
Isak Alemayehu,Alemayehu,CM++,Djurgårdens IF,Sweden,Allsvenskan,55,67,48,51,64,41,52,-1
Naif Almas,Almas,CB++,Al Fayha,Saudi Arabia,ROSHN Saudi League,55,59,26,33,35,53,68,-1
Matías Alvarado,Alvarado,RM++,Coquimbo Unido,Chile,Sudamericana,55,66,53,43,59,22,47,-1
Eugene Amankwah,Amankwah,LB++,AaB,Ghana,3F Superliga,55,71,32,48,50,48,53,-1
Viktor Andersson,Andersson,GK++,IFK Värnamo,Sweden,Allsvenskan,55,54,55,56,59,27,53,-1
Enzo Andrén,Andrén,CAM++,IF Elfsborg,Sweden,Allsvenskan,55,62,47,52,56,35,53,-1
Mayowa Animasahun,Animasahun,CB++,Dundalk,Republic of Ireland,SSE Airtricity PD,55,54,21,40,35,55,64,-1
Oskar Annell,Annell,GK++,KV Mechelen,Belgium,1A Pro League,55,56,60,52,55,29,58,-1
Ethon Archer,Archer,CAM++,Cheltenham Town,England,EFL League Two,55,85,44,48,63,29,53,-1
Muhammed Eren Arıkan,Arıkan,LB++,Kayserispor,Türkiye,Trendyol Süper Lig,55,61,34,41,56,53,50,-1
Nóel Arnórsson,Arnórsson,CB++,AaB,Iceland,3F Superliga,55,64,36,48,51,54,57,-1
Ahmedin Avdic,Avdic,CAM++,Yverdon Sport FC,Switzerland,CSSL,55,64,54,53,56,39,48,-1
Daniel Bąk,Bąk,ST++,Korona Kielce,Poland,PKO BP Ekstraklasa,55,64,56,45,57,22,49,-1
Moritz Bangerter,Bangerter,CDM++,1860 München,Germany,3. Liga,55,65,41,54,52,49,60,-1
Norbert Barczak,Barczak,RB++,Górnik Zabrze,Poland,PKO BP Ekstraklasa,55,65,39,52,49,46,58,-1
Vincy Barretto,Barretto,RM++,Chennaiyin FC,India,Hero ISL,55,90,46,48,56,24,47,-1
Jay Benn,Benn,RB++,Lincoln City,England,EFL League One,55,70,25,46,53,49,58,-1
Kevin Berkoe,Berkoe,LB++,Salford City,England,EFL League Two,55,78,28,36,50,51,60,-1
Léo Besson,Besson,GK++,Servette FC,Kosovo,CSSL,55,60,54,57,58,22,54,-1
Bryant Bilongo,Bilongo,LB++,Bristol Rovers,England,EFL League One,55,64,29,33,49,54,48,-1
Jay Bird,Bird,ST++,Exeter City,England,EFL League One,55,68,51,45,54,32,64,-1
Nathanael Blair,Blair,ST++,Perth Glory,Australia,A-League,55,80,51,36,50,28,68,-1
Iker Blanco,Blanco,GK++,Indep. Medellín,Colombia,Sudamericana,55,57,50,57,59,26,53,-1
Zak Bradshaw,Bradshaw,LB++,Tranmere Rovers,England,EFL League Two,55,60,26,44,49,53,61,-1
Jack Brady,Brady,GK++,Galway United,Republic of Ireland,SSE Airtricity PD,55,55,55,54,55,38,54,-1
Magnus Brøndbo,Brøndbo,GK++,FK Bodø/Glimt,Norway,Eliteserien,55,57,54,55,57,34,54,-1
Richard Brush,Brush,GK++,Sligo Rovers,England,SSE Airtricity PD,55,53,55,54,53,51,56,-1
Rumarn Burrell,Burrell,ST++,Burton Albion,England,EFL League One,55,75,54,37,55,16,57,-1
Mario Butros,Butros,CM++,Brommapojkarna,Sweden,Allsvenskan,55,55,45,51,57,42,57,-1
Hayden Cann,Cann,CB++,Dundalk,England,SSE Airtricity PD,55,54,24,44,40,55,65,-1
Linus Carlstrand,Carlstrand,ST++,IFK Göteborg,Sweden,Allsvenskan,55,69,54,40,54,20,59,-1
Jacob Carney,Carney,GK++,Newport County,England,EFL League Two,55,54,56,50,58,32,53,-1
Jacob Castro,Castro,GK++,Sounders FC,United States,MLS,55,56,60,53,56,43,51,-1
Souvik Chakrabarti,Chakrabarti,RB++,East Bengal,India,Hero ISL,55,59,43,47,54,52,69,-1
Changcheng Cheng,Cheng Changcheng,ST++,Changchun Yatai,China PR,CSL,55,56,55,39,51,31,68,-1
Ayush Chhetri,Chhetri,CDM++,FC Goa,India,Hero ISL,55,54,44,50,56,49,60,-1
Geon Ju Choi,Choi Geon Ju,ST++,Daejeon Citizen,Korea Republic,K League 1,55,84,55,48,60,22,40,-1
Adam Chojecki,Chojecki,CDM++,Korona Kielce,Poland,PKO BP Ekstraklasa,55,63,37,52,53,52,56,-1
Makan Winkle Chothe,Chothe,CAM++,Mohammedan SC,India,Hero ISL,55,72,46,52,60,21,38,-1
Farukh Choudhary,Choudhary,LM++,Chennaiyin FC,India,Hero ISL,55,74,46,51,55,39,58,-1
Joel Colwill,Colwill,CM++,Cheltenham Town,Wales,EFL League Two,55,56,45,54,58,52,50,-1
Cameron Congreve,Congreve,CM++,Bromley FC,Wales,EFL League Two,55,63,49,55,61,45,51,-1
George Cooper,Cooper,CB++,Mansfield Town,England,EFL League One,55,65,34,41,48,54,60,-1
Michel Dammeier,Dammeier,CDM++,Hannover 96 II,Germany,3. Liga,55,57,36,51,51,52,60,-1
Josh Keeley,Keeley,GK++,Leyton Orient,Republic of Ireland,EFL League One,55,57,55,56,56,33,54,-1
Jay Benn,Benn,RB++,Bradford City,England,EFL League Two,55,70,25,46,53,49,58,-1
Marcus Younis,Younis,RM++,PSV,Australia,Eredivisie,55,75,46,44,64,32,51,-1
Abdulaziz Al Ouwiradi,Al Ouwiradi,GK++,Al Qadisiyah,Saudi Arabia,ROSHN Saudi League,55,57,51,51,58,36,56,-1
Josh Thomas,Thomas,ST++,Bromley FC,Wales,EFL League Two,55,78,54,41,55,26,52,-1
Kamaljit Singh,Singh,GK++,Odisha FC,India,Hero ISL,55,55,49,52,57,33,54,-1
Johan Kury,Kury,RM++,Yverdon Sport FC,Rwanda,CSSL,55,71,52,47,60,19,48,-1
Yongtao Lu,Lu Yongtao,CAM++,Shandong Taishan,China PR,CSL,55,64,54,48,56,44,63,-1
Jack Brady,Brady,GK++,Drogheda United,Republic of Ireland,SSE Airtricity PD,55,55,55,54,55,38,54,-1
Bryant Bilongo,Bilongo,LB++,Harrogate Town,England,EFL League Two,55,64,29,33,49,54,48,-1
Josh Thomas,Thomas,ST++,Drogheda United,Wales,SSE Airtricity PD,55,78,54,41,55,26,52,-1
Yaseen Al Zubaidi,Al Zubaidi,LM++,Al Okhdood,Saudi Arabia,ROSHN Saudi League,55,66,43,50,57,28,39,-1
Kamaljit Singh,Singh,GK++,Kerala Blasters,India,Hero ISL,55,55,49,52,57,33,54,-1
George Cooper,Cooper,CB++,Drogheda United,England,SSE Airtricity PD,55,65,34,41,48,54,60,-1
Haoqian Zheng,Zheng Haoqian,ST++,Wuhan 3 Towns,China PR,CSL,55,61,54,37,52,22,57,-1
Rohit Danu,Danu,LW++,Bengaluru FC,India,Hero ISL,54,72,52,46,54,26,45,-1
Abdulkarim Darisi,Darisi,RM++,Al Ahli,Saudi Arabia,ROSHN Saudi League,54,65,38,50,54,39,55,-1
Sourav Das,Das,CDM++,Jamshedpur FC,India,Hero ISL,54,42,36,49,52,48,68,-1
Arron Davies,Davies,GK++,Port Vale,England,EFL League Two,54,56,53,56,54,41,54,-1
Zenzo De Boeck,De Boeck,GK++,KVC Westerlo,Belgium,1A Pro League,54,48,56,48,59,21,52,-1
Zac De Jesus,De Jesus,RB++,Sydney FC,Australia,A-League,54,76,28,44,54,46,56,-1
Neo Dobson,Dobson,ST++,Northampton,England,EFL League One,54,84,49,34,58,26,60,-1
Aibanbha Dohling,Dohling,CB++,Kerala Blasters,India,Hero ISL,54,68,30,41,47,53,69,-1
Matthias Dollinger,Dollinger,LB++,Austria Klagenfurt,Austria,Ö. Bundesliga,54,71,24,39,52,51,44,-1
Mamadou Doumbia,Doumbia,ST++,Watford,Mali,EFL Championship,54,59,57,35,45,19,56,-1
Michael Edwards,Edwards,CB++,Colorado Rapids,United States,MLS,54,52,27,32,32,52,68,-1
Otega Ekperuoh,Ekperuoh,GK++,Brommapojkarna,Sweden,Allsvenskan,54,57,56,53,56,23,55,-1
Nassim El Ouarti,El Ouarti,CDM++,Wehen Wiesbaden,Germany,3. Liga,54,56,46,51,53,52,58,-1
Owen Elding,Elding,ST++,Sligo Rovers,Republic of Ireland,SSE Airtricity PD,54,63,54,44,52,18,56,-1
Luis Engelns,Engelns,CAM++,SC Paderborn 07,Germany,Bundesliga 2,54,65,50,51,54,43,43,-1
Isaac Esquenazi,Esquenazi,GK++,Everton,Chile,Sudamericana,54,50,52,50,55,19,54,-1
Sonny Fish,Fish,ST++,Crawley Town,Wales,EFL League One,54,73,53,45,55,40,52,-1
Aldo Galeano,Galeano,GK++,S. Ameliano,Paraguay,Sudamericana,54,52,56,51,57,28,52,-1
Hunor Gedő,Gedő,GK++,Sepsi OSK,Romania,SUPERLIGA,54,54,55,55,55,25,52,-1
Mitch Glasson,Glasson,ST++,Sydney FC,Australia,A-League,54,74,51,44,52,21,62,-1
Noah Grognuz,Grognuz,CB++,FC Sion,Switzerland,CSSL,54,61,24,33,37,54,59,-1
Jay Gupta,Gupta,LB++,FC Goa,India,Hero ISL,54,66,24,41,49,51,61,-1
Filip Gustafsson,Gustafsson,CDM++,GAIS,Sweden,Allsvenskan,54,53,35,49,54,53,53,-1
Taha Habroune,Habroune,CAM++,Columbus Crew,United States,MLS,54,63,44,53,59,50,48,-1
Matthew Hall,Hall,GK++,Bristol Rovers,England,EFL League One,54,55,48,46,61,26,56,-1
Aaron Harper-Bailey,Harper-Bailey,CB++,Drogheda United,England,SSE Airtricity PD,54,57,22,39,44,54,61,-1
Haakon Haugen,Haugen,LW++,Kristiansund BK,Norway,Eliteserien,54,57,54,51,55,26,49,-1
Nawaf Hazazi,Hazazi,RM++,Ettifaq FC,Saudi Arabia,ROSHN Saudi League,54,79,45,46,59,23,43,-1
Kang Joon Heo,Heo Kang Joon,CB++,Jeju United,Korea Republic,K League 1,54,62,27,41,49,51,64,-1
Alexander Hidalgo,Hidalgo,CAM++,ADT,Peru,Sudamericana,54,70,46,49,54,24,42,-1
Oliver Højer,Højer,CM++,F.C. København,Denmark,3F Superliga,54,73,51,54,57,39,41,-1
Uk Hyun Hong,Hong Uk Hyun,CB++,Gimcheon Sangmu,Korea Republic,K League 1,54,52,25,35,31,52,64,-1
Silas Huber,Huber,GK++,FC Zürich,Switzerland,CSSL,54,55,52,51,56,23,52,-1
Bertin Jacquesson,Jacquesson,ST++,Real Salt Lake,France,MLS,54,69,53,48,58,19,57,-1
Noah James,James,GK++,Newcastle Jets,Australia,A-League,54,57,54,51,57,26,51,-1
William Kallenbach,Kallenbach,RM++,FC Erzgebirge Aue,Germany,3. Liga,54,68,49,45,57,32,46,-1
Min Woo Kang,Kang Min Woo,CB++,Ulsan Hyundai,Korea Republic,K League 1,54,64,24,43,33,52,62,-1
Han Seo Kim,Kim Han Seo,CM++,Daejeon Citizen,Korea Republic,K League 1,54,69,39,51,58,49,57,-1
Tae Hun Kim,Kim Tae Hun,GK++,Gimcheon Sangmu,Korea Republic,K League 1,54,56,56,55,58,29,51,-1
Yu Sung Kim,Kim Yu Sung,GK++,Incheon United,Korea Republic,K League 1,54,59,58,52,53,20,52,-1
Ju Hwan Kim,Kim Ju Hwan,RB++,Ulsan Hyundai,Korea Republic,K League 1,54,76,27,38,50,48,55,-1
Samba Koné,Koné,CDM++,Yverdon Sport FC,Côte d'Ivoire,CSSL,54,59,35,51,51,52,60,-1
Katia Kouyate,Kouyate,ST++,Barrow,England,EFL League Two,54,78,52,38,54,23,60,-1
Jan Krzywański,Krzywański,GK++,Widzew Łódź,Poland,PKO BP Ekstraklasa,54,54,55,59,55,32,49,-1
Rohit Kumar,Kumar,CDM++,Odisha FC,India,Hero ISL,54,43,44,49,55,50,65,-1
