Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Sondre Solholm Johansen,Johansen,CB++,Odds BK,Norway,Eliteserien,66,48,33,42,52,65,75,-1
Andreas Johansson,Johansson,CB++,Halmstads BK,Sweden,Allsvenskan,66,32,49,58,57,65,70,-1
Oscar Johansson,Johansson,RM++,Hammarby IF,Sweden,Allsvenskan,66,74,58,62,65,46,68,-1
Marko Johansson,Johansson,GK++,Braunschweig,Sweden,Bundesliga 2,66,67,64,71,70,41,63,-1
Lloyd Jones,Jones,CB++,Charlton Ath,England,EFL League One,66,56,28,43,44,64,78,-1
Daniel Juárez,Juárez,ST++,Barracas Central,Argentina,LPF,66,85,68,60,66,41,61,-1
Jakub Jugas,Jugas,CB++,Cracovia,Czechia,PKO BP Ekstraklasa,66,46,45,51,50,64,74,-1
Leonel Justiniano,Justiniano,CDM++,Bolívar,Bolivia,Libertadores,66,61,56,58,63,66,67,-1
Martijn Kaars,Kaars,ST++,1. FC Magdeburg,Netherlands,Bundesliga 2,66,74,65,54,67,31,64,-1
Melih Kabasakal,Kabasakal,CDM++,Eyüpspor,Türkiye,Trendyol Süper Lig,66,68,50,63,67,62,67,-1
Tugay Kaçar,Kaçar,CDM++,Eyüpspor,Türkiye,Trendyol Süper Lig,66,53,45,59,59,64,73,-1
Jakub Kadak,Kadak,CAM++,FC Luzern,Slovakia,CSSL,66,63,66,66,67,41,48,-1
Anton Kade,Kade,LM++,FC Basel 1893,Germany,CSSL,66,76,63,58,69,25,54,-1
Junior Kadile,Kadile,LM++,Stade Lavallois,France,Ligue 2 BKT,66,81,59,61,70,23,53,-1
Mattias Käit,Käit,CM++,FC Rapid 1923,Estonia,SUPERLIGA,66,69,61,62,65,63,72,-1
Otar Kakabadze,Kakabadze,RM++,Cracovia,Georgia,PKO BP Ekstraklasa,66,79,49,62,66,60,72,-1
Hasan Ali Kaldırım,Kaldırım,LB++,Kayserispor,Türkiye,Trendyol Süper Lig,66,61,54,63,66,65,68,-1
Anthony Kalik,Kalik,CAM++,Hajduk Split,Australia,Liga Hrvatska,66,72,61,65,66,56,73,-1
Burak Kapacak,Kapacak,RM++,Fenerbahçe,Türkiye,Trendyol Süper Lig,66,78,57,60,68,56,64,-1
Jon Karrikaburu,Karrikaburu,ST++,R. Racing Club,Spain,LALIGA HYPERMOTION,66,71,65,50,64,26,60,-1
Denso Kasius,Kasius,RB++,AZ,Netherlands,Eredivisie,66,78,45,62,65,59,65,-1
Aléxandros Katránis,Katránis,LB++,Real Salt Lake,Greece,MLS,66,72,49,60,65,62,66,-1
Conor Kearns,Kearns,GK++,Shelbourne,Republic of Ireland,SSE Airtricity PD,66,65,64,60,68,31,66,-1
Thomas Keller,Keller,CB++,Heidenheim,Germany,Bundesliga,66,60,42,56,54,64,70,-1
Liam Kelly,Kelly,CDM++,Rotherham Utd,Scotland,EFL League One,66,36,54,64,58,66,67,-1
Liam Kelly,Kelly,CM++,MK Dons,Republic of Ireland,EFL League Two,66,71,60,65,68,57,51,-1
Liam Kelly,Kelly,GK++,Rangers,Scotland,cinch Prem,66,67,64,65,68,33,66,-1
Philippe Paulin Keny,Keny,ST++,Başakşehir,Senegal,Trendyol Süper Lig,66,80,64,55,63,29,71,-1
Jason Kerr,Kerr,CB++,Wigan Athletic,Scotland,EFL League One,66,67,44,52,58,64,77,-1
Kaine Kesler-Hayden,Kesler-Hayden,RB++,Preston,England,EFL Championship,66,77,48,60,65,60,59,-1
Kang Guk Kim,Kim Kang Guk,CM++,Gangwon FC,Korea Republic,K League 1,66,63,55,64,61,55,69,-1
Min Duk Kim,Kim Min Duk,CB++,Gimcheon Sangmu,Korea Republic,K League 1,66,64,33,38,53,66,73,-1
Min Woo Kim,Kim Min Woo,LM++,Ulsan Hyundai,Korea Republic,K League 1,66,65,62,64,66,59,70,-1
Geon Woong Kim,Kim Geon Woong,CB++,Jeju United,Korea Republic,K League 1,66,62,53,56,63,64,75,-1
Young Bin Kim,Kim Young Bin,CB++,Gangwon FC,Korea Republic,K League 1,66,62,28,47,46,65,77,-1
Do Hyeok Kim,Kim Do Hyeok,CM++,Incheon United,Korea Republic,K League 1,66,60,61,65,68,57,75,-1
Leon King,King,CB++,Rangers,Scotland,cinch Prem,66,69,34,60,65,66,64,-1
Christian Kinsombi,Kinsombi,LM++,Hansa Rostock,Germany,3. Liga,66,72,54,58,70,31,56,-1
Orestis Kiomourtzoglou,Kiomourtzoglou,CDM++,Wehen Wiesbaden,Germany,3. Liga,66,52,48,54,58,65,75,-1
Peter Kioso,Kioso,RB++,Oxford United,Republic of Ireland,EFL Championship,66,70,45,58,63,63,68,-1
Josh Knight,Knight,CB++,Hannover 96,England,Bundesliga 2,66,55,52,51,57,66,75,-1
Tim Knipping,Knipping,CB++,Unterhaching,Germany,3. Liga,66,41,33,48,49,65,77,-1
Fredrik P. Knudsen,Knudsen,CB++,SK Brann,Norway,Eliteserien,66,41,31,44,46,64,79,-1
Dimitrios Kolovetsios,Kolovetsios,CB++,Kayserispor,Greece,Trendyol Süper Lig,66,52,33,50,50,68,71,-1
Mohamed Koné,Koné,GK++,Sp. Charleroi,Côte d'Ivoire,1A Pro League,66,66,65,62,69,31,62,-1
Bartosz Kopacz,Kopacz,RB++,Zagłębie Lubin,Poland,PKO BP Ekstraklasa,66,63,37,51,50,65,76,-1
Koen Kostons,Kostons,ST++,SC Paderborn 07,Netherlands,Bundesliga 2,66,74,63,60,66,29,66,-1
Christian Kouan Oulaï,Kouan Oulaï,CAM++,Cosenza,Côte d'Ivoire,Serie BKT,66,71,64,64,69,62,76,-1
Niko Koulis,Koulis,CB++,Preußen Münster,Germany,Bundesliga 2,66,55,26,40,42,66,72,-1
Frans Krätzig,Krätzig,LB++,VfB Stuttgart,Germany,Bundesliga,66,66,45,61,71,62,53,-1
Connor Krempicki,Krempicki,CM++,1. FC Magdeburg,Germany,Bundesliga 2,66,48,65,63,67,60,68,-1
Ruben Kristiansen,Kristiansen,LB++,SK Brann,Norway,Eliteserien,66,72,47,58,62,63,66,-1
Florian Krüger,Krüger,ST++,FC Groningen,Germany,Eredivisie,66,79,64,57,67,22,72,-1
Lukas Kunze,Kunze,CM++,Arminia Bielefeld,Germany,3. Liga,66,71,62,60,62,60,77,-1
Pablo Laredo,Laredo,CDM++,Universitario,Bolivia,Sudamericana,66,60,47,59,59,67,62,-1
David Larrubia Romano,Larrubia,CAM++,Málaga CF,Spain,LALIGA HYPERMOTION,66,66,58,65,71,36,39,-1
Daniel Lasure Briz,Lasure,LB++,FC Univ. Cluj,Spain,SUPERLIGA,66,69,44,57,60,63,74,-1
William Le Pogam,Le Pogam,LB++,Yverdon Sport FC,France,CSSL,66,64,34,57,62,60,63,-1
Ju Yong Lee,Lee Ju Yong,LB++,Jeju United,Korea Republic,K League 1,66,79,58,57,66,60,70,-1
Yong Lee,Lee Yong,RB++,Suwon FC,Korea Republic,K League 1,66,62,50,65,63,63,70,-1
Chung Yong Lee,Lee Chung Yong,LM++,Ulsan Hyundai,Korea Republic,K League 1,66,64,54,67,70,46,59,-1
Xizhe Zhang,Zhang Xizhe,CM++,Beijing Guoan,China PR,CSL,66,74,60,66,67,48,64,-1
Yuning Zhang,Zhang Yuning,ST++,Beijing Guoan,China PR,CSL,66,73,67,58,60,30,77,-1
Ervin Zorrilla,Zorrilla,ST++,Metropolitanos,Panama,Sudamericana,66,73,68,47,61,21,53,-1
Hendrick Zuck,Zuck,LB++,Kaiserslautern,Germany,Bundesliga 2,66,62,51,65,67,63,57,-1
Dario Župarić,Župarić,CB++,Portland Timbers-Thorns,Croatia,MLS,66,44,22,45,55,65,76,-1
Lovro Zvonarek,Zvonarek,CAM++,SK Sturm Graz,Croatia,Ö. Bundesliga,66,70,57,65,68,34,53,-1
Antonio Manuel Casas Marín,Antonio Casas,ST++,Córdoba CF,Spain,LALIGA HYPERMOTION,66,71,69,52,62,31,69,-1
Olly Casey,Casey,CB++,Blackpool,England,EFL League One,66,57,27,45,51,65,71,-1
Rodrigo Castillo,Castillo,ST++,Gimnasia,Argentina,LPF,66,75,65,57,62,21,59,-1
Bryan Castrillón,Castrillón,LM++,Junior,Colombia,Libertadores,66,81,62,56,72,41,49,-1
Raúl Castro,Castro,CDM++,Universitario,Bolivia,Sudamericana,66,59,52,58,61,67,50,-1
Joel Castro Pereira,Joel Pereira,GK++,Reading,Portugal,EFL League One,66,67,63,67,66,43,63,-1
Marcin Cebula,Cebula,CAM++,Śląsk Wrocław,Poland,PKO BP Ekstraklasa,66,82,63,65,67,54,65,-1
Emil Ceïde,Ceïde,LW++,Rosenborg BK,Norway,Eliteserien,66,75,56,57,73,33,44,-1
Yuriel Celi,Celi,CAM++,Universitario,Peru,Libertadores,66,69,65,62,68,51,63,-1
Lucas Cepeda,Cepeda,LW++,Colo-Colo,Chile,Libertadores,66,80,62,56,66,49,72,-1
Giuliano Cerato,Cerato,RB++,Instituto,Argentina,LPF,66,71,47,60,63,63,52,-1
Tarık Çetin,Çetin,GK++,Çaykur Rizespor,Türkiye,Trendyol Süper Lig,66,65,66,62,72,20,64,-1
Willian Cevallos,Cevallos,CDM++,Técnico U.,Ecuador,Sudamericana,66,69,66,63,67,61,66,-1
Ronaldo Chacón,Chacón,ST++,Dep. La Guaira,Venezuela,Sudamericana,66,67,70,55,62,29,67,-1
Leyser Chaverra,Chaverra,RB++,Indep. Medellín,Colombia,Sudamericana,66,78,29,48,63,59,69,-1
Wálter Chavez,Chavez,GK++,Técnico U.,Ecuador,Sudamericana,66,67,63,60,69,22,67,-1
Amin Cherni,Cherni,LB++,Stade Lavallois,Tunisia,Ligue 2 BKT,66,72,33,54,60,59,62,-1
Dennis Chessa,Chessa,RW++,SSV Ulm 1846,Germany,Bundesliga 2,66,70,60,63,67,51,60,-1
Michael Cheukoua,Cheukoua,RM++,Grazer AK,Cameroon,Ö. Bundesliga,66,76,67,59,67,30,61,-1
Sunil Chhetri,Chhetri,ST++,Bengaluru FC,India,Hero ISL,66,72,66,56,64,32,74,-1
Vlad Chiricheș,Chiricheș,CB++,FCSB,Romania,SUPERLIGA,66,35,60,56,59,69,57,-1
Daijiro Chirino,Chirino,RB++,CD Castellón,Curaçao,LALIGA HYPERMOTION,66,80,34,55,62,61,71,-1
Aurelian Chițu,Chițu,ST++,FC Hermannstadt,Romania,SUPERLIGA,66,64,67,63,64,35,68,-1
Young Joon Choi,Choi Young Joon,CDM++,Jeju United,Korea Republic,K League 1,66,53,64,60,61,63,75,-1
Ilyas Chouaref,Chouaref,CAM++,FC Sion,France,CSSL,66,75,63,62,70,27,60,-1
Joris Chougrani,Chougrani,CB++,Rodez AF,France,Ligue 2 BKT,66,71,28,53,58,65,74,-1
Andreas Christodoulou,Christodoulou,GK++,Apoel FC,Cyprus,Liga Cyprus,66,70,65,63,68,45,67,-1
Manuel Cicconi,Cicconi,LM++,Carrarese Calcio,Italy,Serie BKT,66,68,62,64,66,46,54,-1
Uğur Çiftçi,Çiftçi,LB++,Sivasspor,Türkiye,Trendyol Süper Lig,66,68,50,64,66,62,70,-1
Sadık Çiftpınar,Çiftpınar,CB++,Kasımpaşa,Türkiye,Trendyol Süper Lig,66,71,25,40,49,66,70,-1
Brian Cipenga,Cipenga,LW++,CD Castellón,Congo DR,LALIGA HYPERMOTION,66,83,59,59,69,33,65,-1
Cătălin Cîrjan,Cîrjan,CAM++,FC Dinamo 1948,Romania,SUPERLIGA,66,73,64,63,68,52,43,-1
Ramazan Civelek,Civelek,RM++,Kayserispor,Türkiye,Trendyol Süper Lig,66,74,57,64,66,62,61,-1
Óscar Clemente Mues,Óscar Clemente,LM++,Levante UD,Spain,LALIGA HYPERMOTION,66,67,56,67,63,49,47,-1
Royscer Colpa,Colpa,CDM++,Alianza FC,Colombia,Sudamericana,66,68,52,55,58,66,72,-1
Aloïs Confais,Confais,CDM++,Havre AC,France,Ligue 1 Uber Eats,66,57,55,62,65,63,58,-1
Colin Coosemans,Coosemans,GK++,RSC Anderlecht,Belgium,1A Pro League,66,67,63,69,66,44,68,-1
José Córdoba,Córdoba,CB++,Norwich,Panama,EFL Championship,66,71,31,53,61,63,72,-1
Sergio Córdova,Córdova,ST++,Alanyaspor,Venezuela,Trendyol Süper Lig,66,72,66,52,67,23,65,-1
Fernando Cornejo,Cornejo,CM++,LDU Quito,Chile,Libertadores,66,68,50,66,65,60,68,-1
Grégoire Coudert,Coudert,GK++,Stade Brestois 29,France,Ligue 1 Uber Eats,66,68,62,59,68,34,63,-1
Conor Coventry,Coventry,CDM++,Charlton Ath,Republic of Ireland,EFL League One,66,65,53,65,66,61,66,-1
Juan Pablo Cozzani,Cozzani,GK++,Platense,Argentina,LPF,66,66,68,67,66,49,61,-1
Saúl Crespo Prieto,Saúl Crespo,CM++,East Bengal,Spain,Hero ISL,66,49,63,67,64,61,74,-1
Ante Crnac,Crnac,ST++,Norwich,Croatia,EFL Championship,66,78,68,50,66,26,70,-1
Juan Manuel Cruz,Cruz,ST++,Hellas Verona,Argentina,Serie A TIM,66,61,67,52,62,28,62,-1
Sergio Cubero Ezcurra,Cubero,RB++,SD Eibar,Spain,LALIGA HYPERMOTION,66,64,32,60,60,61,73,-1
Darwin Cuero,Cuero,GK++,Técnico U.,Ecuador,Sudamericana,66,65,64,64,66,45,64,-1
Josué Cuero,Cuero,RB++,Delfín S.C.,Ecuador,Sudamericana,66,79,38,54,64,62,55,-1
Pablo Cuñat Campos,Pablo Cuñat,GK++,FC Cartagena,Spain,LALIGA HYPERMOTION,66,66,65,56,70,25,65,-1
Luke Cundle,Cundle,CM++,Wolves,England,Premier League,66,72,60,66,67,51,48,-1
Marvin Çuni,Çuni,ST++,Frosinone,Albania,Serie BKT,66,76,66,52,63,20,66,-1
Greg Cunningham,Cunningham,CB++,Galway United,Republic of Ireland,SSE Airtricity PD,66,51,47,60,58,65,70,-1
Laurin Curda,Curda,CB++,SC Paderborn 07,Germany,Bundesliga 2,66,71,45,60,63,65,73,-1
Alan Czerwiński,Czerwiński,RB++,GKS Katowice,Poland,PKO BP Ekstraklasa,66,80,42,61,64,61,69,-1
Andrea D'Errico,D'Errico,CM++,Bari,Italy,Serie BKT,66,66,43,66,69,59,53,-1
Robbie D'Haese,D'Haese,RM++,Rot-Weiss Essen,Belgium,3. Liga,66,74,55,61,68,55,53,-1
Leonardo da Costa Bolgado,Leo Bolgado,CB++,CFR 1907 Cluj,Brazil,SUPERLIGA,66,58,38,46,39,69,68,-1
Jhonny Da Silva,Da Silva,GK++,Wanderers,Uruguay,Sudamericana,66,73,63,63,63,49,62,-1
Kayky da Silva Chagas,Kayky,RW++,Manchester City,Brazil,Premier League,66,79,58,57,72,28,45,-1
Ataberk Dadakdeniz,Dadakdeniz,GK++,Antalyaspor,Türkiye,Trendyol Süper Lig,66,65,65,61,66,30,68,-1
Christoph Daferner,Daferner,ST++,Dynamo Dresden,Germany,3. Liga,66,54,67,48,64,29,75,-1
Filip Dagerstål,Dagerstål,CB++,Lech Poznań,Sweden,PKO BP Ekstraklasa,66,63,43,58,58,67,72,-1
Owen Dale,Dale,RM++,Oxford United,England,EFL Championship,66,82,58,60,68,31,62,-1
Nicola Dalmonte,Dalmonte,LM++,Salernitana,Italy,Serie BKT,66,73,65,61,68,48,55,-1
Tim Danhof,Danhof,RB++,1860 München,Germany,3. Liga,66,72,46,62,64,59,65,-1
Jake Davis,Davis,RB++,Sporting KC,United States,MLS,66,68,50,54,61,64,59,-1
Cameron Dawson,Dawson,GK++,Rotherham Utd,England,EFL League One,66,66,65,64,67,50,66,-1
Rody de Boer,de Boer,GK++,AaB,Netherlands,3F Superliga,66,69,63,61,68,36,62,-1
Maël de Gevigney,de Gevigney,CB++,Barnsley,France,EFL League One,66,63,28,51,53,67,69,-1
Jesús de Miguel,Jesús de Miguel,ST++,CD Castellón,Spain,LALIGA HYPERMOTION,66,56,66,52,61,30,74,-1
Matheus de Sales Cabral,Matheus Sales,CDM++,Ulsan Hyundai,Brazil,K League 1,66,71,55,56,63,68,61,-1
Ortwin De Wolf,De Wolf,GK++,KV Mechelen,Belgium,1A Pro League,66,69,65,72,65,35,66,-1
Ronaldo Deaconu,Deaconu,CM++,FC Hermannstadt,Romania,SUPERLIGA,66,66,66,69,68,51,62,-1
Saulo Decarli,Decarli,CB++,Grasshopper Club,Switzerland,CSSL,66,57,34,50,54,66,70,-1
Maxim Dekker,Dekker,CB++,AZ,Netherlands,Eredivisie,66,62,36,53,50,66,71,-1
Moisés Delgado López,Moi Delgado,LB++,Racing de Ferrol,Spain,LALIGA HYPERMOTION,66,82,35,57,64,59,67,-1
Julián Javier Delmás Germán,Delmás,RB++,Racing de Ferrol,Spain,LALIGA HYPERMOTION,66,74,41,57,65,60,68,-1
Adil Demirbağ,Demirbağ,CB++,Konyaspor,Türkiye,Trendyol Süper Lig,66,54,31,43,47,67,70,-1
Tunay Deniz,Deniz,CAM++,1860 München,Germany,3. Liga,66,72,61,65,67,41,61,-1
Valentín Depietri,Depietri,LM++,Talleres,Argentina,Libertadores,66,74,57,62,67,48,56,-1
Gilles Dewaele,Dewaele,RB++,KV Kortrijk,Belgium,1A Pro League,66,67,61,60,57,63,71,-1
Giuseppe Di Serio,Di Serio,ST++,Spezia,Italy,Serie BKT,66,70,64,48,63,24,70,-1
Oumar Diakhité,Diakhité,CB++,AaB,Senegal,3F Superliga,66,67,40,45,49,64,77,-1
Talys A. Pereira Oliveira,Talys,LB++,Farense,Brazil,Liga Portugal,66,72,43,54,64,61,72,-1
Thelo Aasgaard,Aasgaard,CAM++,Wigan Athletic,Norway,EFL League One,66,65,65,64,67,43,61,-1
Abdel Hakim Abdallah,Abdallah,LB++,Rodez AF,Comoros,Ligue 2 BKT,66,81,40,57,65,60,68,-1
Dickson Abiama,Abiama,ST++,Kaiserslautern,Nigeria,Bundesliga 2,66,78,64,43,66,23,62,-1
Lalas Abubakar,Abubakar,CB++,Colorado Rapids,Ghana,MLS,66,55,32,49,50,64,79,-1
Malik Abubakari,Abubakari,ST++,Lyngby BK,Ghana,3F Superliga,66,74,62,51,62,27,80,-1
Yaw Ackah,Ackah,CDM++,Kayserispor,Ghana,Trendyol Süper Lig,66,68,45,55,68,65,58,-1
Nahuel Acosta,Acosta,RW++,Peñarol,Uruguay,Libertadores,66,73,61,55,75,42,49,-1
Martin Adeline,Adeline,CM++,Stade de Reims,France,Ligue 1 Uber Eats,66,64,58,65,68,58,64,-1
Jordan Adéoti,Adéoti,CM++,Stade Lavallois,Benin,Ligue 2 BKT,66,43,55,63,64,65,71,-1
Carlos Adorno,Adorno,GK++,Nacional Potosí,Bolivia,Sudamericana,66,64,66,60,68,27,64,-1
Emanuel Aiwu,Aiwu,CB++,SK Sturm Graz,Austria,Ö. Bundesliga,66,70,42,51,56,63,76,-1
Takahiro Akimoto,Akimoto,LB++,OH Leuven,Japan,1A Pro League,66,77,65,62,67,58,72,-1
Babatunde Akinsola,Akinsola,RM++,AVS Futebol SAD,Nigeria,Liga Portugal,66,80,61,60,70,28,42,-1
Ufuk Akyol,Akyol,CDM++,Konyaspor,Türkiye,Trendyol Süper Lig,66,67,55,62,65,64,66,-1
Nawaf Al Abed,Al Abed,CAM++,Al Riyadh,Saudi Arabia,ROSHN Saudi League,66,43,66,69,69,45,49,-1
Awn Al Bishi,Al Bishi,CB++,Al Taawoun,Saudi Arabia,ROSHN Saudi League,66,66,38,45,39,66,70,-1
Nasser Al Dawsari,Al Dawsari,LB++,Al Hilal,Saudi Arabia,ROSHN Saudi League,66,68,60,69,68,59,59,-1
Mohammed Al Fatil,Al Fatil,CB++,Al Nassr,Saudi Arabia,ROSHN Saudi League,66,58,30,49,49,66,68,-1
Ali Al Hamadi,Al Hamadi,ST++,Ipswich,Iraq,Premier League,66,80,63,47,64,18,73,-1
Abdulelah Al Malki,Al Malki,CDM++,Ettifaq FC,Saudi Arabia,ROSHN Saudi League,66,64,57,63,63,64,66,-1
Sami Al Najai,Al Najai,CAM++,Al Nassr,Saudi Arabia,ROSHN Saudi League,66,68,63,64,69,57,65,-1
Danilo Al Saed,Al Saed,LM++,sc Heerenveen,Iraq,Eredivisie,66,82,61,55,68,26,58,-1
Abdulmajeed Al Sulayhim,Al Sulayhim,CM++,Al Nassr,Saudi Arabia,ROSHN Saudi League,66,65,60,66,73,57,60,-1
Hamad Al Yami,Al Yami,RM++,Al Hilal,Saudi Arabia,ROSHN Saudi League,66,85,56,60,65,58,58,-1
Sofiane Alakouch,Alakouch,RB++,Paris FC,Morocco,Ligue 2 BKT,66,71,43,62,65,62,64,-1
Tomás Alarcón,Alarcón,CM++,Cádiz CF,Chile,LALIGA HYPERMOTION,66,62,51,62,60,70,74,-1
Alessandro Albanese,Albanese,LM++,HJK Helsinki,Belgium,Finnliiga,66,77,62,63,72,46,59,-1
Aritz Aldasoro Sarriegi,Aldasoro,CDM++,R. Racing Club,Spain,LALIGA HYPERMOTION,66,68,63,64,68,62,63,-1
Franco Alfonso,Alfonso,LM++,Huracán,Argentina,LPF,66,77,61,61,68,42,41,-1
Jostin Alman,Alman,ST++,Delfín S.C.,Ecuador,Sudamericana,66,76,64,61,65,51,66,-1
João Pedro Almeida Machado,João Pedro,CM++,UTA Arad,Portugal,SUPERLIGA,66,58,68,64,66,61,67,-1
Riçard Almeyda,Almeyda,CM++,Qarabağ FK,Azerbaijan,Liga Azerbaijan,66,57,52,62,66,64,60,-1
Adrià Altimira Reynaldos,Altimira,RB++,CD Leganés,Spain,LALIGA EA SPORTS,66,65,42,61,63,63,58,-1
Sandro Altunashvili,Altunashvili,CM++,Wolfsberger AC,Georgia,Ö. Bundesliga,66,66,58,66,67,61,61,-1
Francisco Álvarez Rodríguez,Fran Álvarez,CM++,Widzew Łódź,Spain,PKO BP Ekstraklasa,66,61,62,65,66,47,56,-1
Xavier Amaechi,Amaechi,RW++,1. FC Magdeburg,England,Bundesliga 2,66,71,55,63,71,31,54,-1
Francesco Amatucci,Amatucci,CM++,Cittadella,Italy,Serie BKT,66,69,55,63,64,67,73,-1
Luke Amos,Amos,CM++,Hibernian,England,cinch Prem,66,46,54,65,66,63,61,-1
Oscar Añez,Añez,RB++,Nacional Potosí,Bolivia,Sudamericana,66,79,53,56,65,61,69,-1
Hugo Ángeles,Ángeles,LB++,Sport Huancayo,Peru,Sudamericana,66,79,36,37,63,65,56,-1
Marco Antonio Angulo,Angulo,CDM++,LDU Quito,Ecuador,Libertadores,66,62,51,63,67,61,63,-1
Ilyas Ansah,Ansah,ST++,SC Paderborn 07,Germany,Bundesliga 2,66,76,62,54,65,26,72,-1
Jeremy Antonisse,Antonisse,LM++,Moreirense FC,Curaçao,Liga Portugal,66,81,56,61,69,40,60,-1
Julien Anziani,Anziani,CM++,AC Ajaccio,France,Ligue 2 BKT,66,60,60,67,67,60,59,-1
Kévin Appin,Appin,CM++,Burgos CF,France,LALIGA HYPERMOTION,66,69,61,63,64,64,69,-1
Rafael Arace,Arace,RM++,Dep. La Guaira,Venezuela,Sudamericana,66,80,66,58,66,29,57,-1
Walter Araujo,Araujo,CAM++,Metropolitanos,Paraguay,Sudamericana,66,71,68,64,66,26,56,-1
Afeez Aremu,Aremu,CDM++,Kaiserslautern,Nigeria,Bundesliga 2,66,72,55,55,64,67,72,-1
Joiser Arias,Arias,LM++,Dep. La Guaira,Venezuela,Sudamericana,66,74,63,63,68,56,61,-1
Yair Arismendi,Arismendi,LM++,Sarmiento,Argentina,LPF,66,81,62,58,66,35,59,-1
Remo Arnold,Arnold,CB++,FC Winterthur,Switzerland,CSSL,66,38,35,56,56,66,72,-1
Kristian Arnstad,Arnstad,CM++,RSC Anderlecht,Norway,1A Pro League,66,68,56,65,70,60,64,-1
Xavier Arreaga,Arreaga,CB++,New England,Ecuador,MLS,66,53,28,49,56,66,72,-1
Yamil Asad,Asad,LM++,FC Cincinnati,Argentina,MLS,66,73,63,64,67,57,68,-1
Serkan Asan,Asan,RB++,Trabzonspor,Türkiye,Trendyol Süper Lig,66,79,43,54,66,61,55,-1
Joseph Attamah,Attamah,CB++,Kayserispor,Ghana,Trendyol Süper Lig,66,64,45,54,59,65,73,-1
Edson Aubert,Aubert,CDM++,ADT,Peru,Sudamericana,66,55,36,58,59,64,64,-1
José Ricardo Avelar Ribeiro,Zé Ricardo,LB++,AVS Futebol SAD,Brazil,Liga Portugal,66,74,46,57,67,59,64,-1
Yasin Ayari,Ayari,CM++,Brighton,Sweden,Premier League,66,63,51,66,69,52,59,-1
Flávio B. J. Nazinho,Nazinho,LB++,Cercle Brugge,Portugal,1A Pro League,66,76,33,54,63,62,62,-1
Dun Ba,Ba Dun,LM++,Tianjin JMT FC,China PR,CSL,66,85,61,61,61,41,69,-1
Tom Baack,Baack,CM++,SC Verl,Germany,3. Liga,66,64,57,61,64,64,74,-1
Joseph Baffoe,Baffoe,CB++,Halmstads BK,Sweden,Allsvenskan,66,59,35,51,51,63,74,-1
Scott Bain,Bain,GK++,Celtic,Scotland,cinch Prem,66,65,66,67,70,53,61,-1
Corey Baird,Baird,ST++,FC Cincinnati,United States,MLS,66,77,64,57,63,32,69,-1
Mihai Bălașa,Bălașa,CB++,Farul Constanța,Romania,SUPERLIGA,66,67,51,56,52,65,73,-1
Péter Baráth,Baráth,CDM++,Raków,Hungary,PKO BP Ekstraklasa,66,70,52,58,59,65,66,-1
Théo Barbet,Barbet,CB++,Almere City FC,France,Eredivisie,66,69,30,42,46,68,69,-1
Sergio Barcia Laranxeira,Sergio Barcia,CB++,Legia Warszawa,Spain,PKO BP Ekstraklasa,66,61,32,51,57,67,62,-1
Francisco Bareiro,Bareiro,ST++,Metropolitanos,Paraguay,Sudamericana,66,47,72,50,60,19,67,-1
Tom Barkhuizen,Barkhuizen,LM++,Derby County,England,EFL Championship,66,80,61,59,66,50,63,-1
Antoine Baroan,Baroan,ST++,FC Winterthur,France,CSSL,66,79,62,59,64,27,60,-1
Bogdan Mitrea,Mitrea,CB++,FC Univ. Cluj,Romania,SUPERLIGA,66,54,55,56,49,65,73,-1
Rui Jorge Monteiro Mendes,Rui Mendes,RM++,FC Groningen,Portugal,Eredivisie,66,80,65,56,68,29,56,-1
Cristian Montes López,Cris Montes,RM++,CD Eldense,Spain,LALIGA HYPERMOTION,66,70,58,62,67,51,59,-1
Lucas Gabriel Monzón Lemos,Lucas Monzón,CB++,Racing Club,Brazil,Sudamericana,66,70,24,40,41,66,74,-1
Rodrigo Mora de Carvalho,Rodrigo Mora,CAM++,FC Porto,Portugal,Liga Portugal,66,72,45,65,71,41,36,-1
Iván Morante Ruiz,Iván Morante,CDM++,Burgos CF,Spain,LALIGA HYPERMOTION,66,64,63,62,66,64,63,-1
Pol Moreno Sánchez,Pol Moreno,CB++,R. Racing Club,Spain,LALIGA HYPERMOTION,66,56,28,50,40,67,71,-1
Nicolás Morgantini,Morgantini,RB++,Lanús,Argentina,Sudamericana,66,77,50,61,66,61,66,-1
Fabián Mosquera,Mosquera,CDM++,Deportes Tolima,Colombia,Sudamericana,66,58,43,61,56,65,71,-1
Juan David Mosquera,Mosquera,RB++,Portland Timbers-Thorns,Colombia,MLS,66,79,52,59,68,58,70,-1
Lukas Mühl,Mühl,CB++,Spezia,Germany,Serie BKT,66,60,37,53,55,64,71,-1
Alexander Mühling,Mühling,CM++,SV Sandhausen,Germany,3. Liga,66,61,67,67,68,53,71,-1
Vincent Müller,Müller,GK++,AaB,Germany,3F Superliga,66,66,64,66,67,29,66,-1
Valentino Müller,Müller,CDM++,WSG Tirol,Austria,Ö. Bundesliga,66,72,58,64,67,60,68,-1
José Luis Muñoz León,Luis Muñoz,CM++,FC Cartagena,Spain,LALIGA HYPERMOTION,66,62,62,61,60,66,73,-1
