Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Patrick Berg,Berg,CDM++,FK Bodø/Glimt,Norway,Eliteserien,76,73,64,74,73,70,78,6045
Sander Berge,Berge,CM++,Fulham,Norway,Premier League,76,53,65,73,71,75,85,6045
Jordan Beyer,Beyer,CB++,Burnley,Germany,EFL Championship,76,72,34,63,70,76,75,5580
Hicham Boudaoui,Boudaoui,CM++,OGC Nice,Algeria,Ligue 1 Uber Eats,76,75,65,73,77,74,74,6045
Lucas Boyé,Boyé,ST++,Granada CF,Argentina,LALIGA HYPERMOTION,76,69,75,64,78,49,81,6045
Malcom Braida,Braida,LM++,San Lorenzo,Argentina,Libertadores,76,82,69,70,76,72,72,6045
Josip Brekalo,Brekalo,CAM++,Fiorentina,Croatia,Serie A TIM,76,75,72,75,81,38,54,5580
Christian Burgess,Burgess,CB++,R. Union St.-G.,England,1A Pro League,76,35,34,53,51,78,80,5580
Jonathan Burkardt,Burkardt,ST++,1. FSV Mainz 05,Germany,Bundesliga,76,75,75,67,78,43,76,6045
Rémy Cabella,Cabella,CAM++,LOSC Lille,France,Ligue 1 Uber Eats,76,68,71,76,80,40,50,5580
Mahdi Camara,Camara,CM++,Stade Brestois 29,France,Ligue 1 Uber Eats,76,61,63,72,76,75,75,6045
Jaminton Campaz,Campaz,LM++,Rosario Central,Colombia,Libertadores,76,85,72,72,77,30,55,5580
Franco Cervi,Cervi,LM++,RC Celta,Argentina,LALIGA EA SPORTS,76,88,67,72,78,55,52,6045
Pedro Chirivella Burgos,Pedro Chirivella,CDM++,FC Nantes,Spain,Ligue 1 Uber Eats,76,54,54,71,71,70,72,5580
Ryan Christie,Christie,CM++,AFC Bournemouth,Scotland,Premier League,76,76,70,75,77,71,78,6045
Geny Cipriano Catamo,Geny Catamo,RM++,Sporting CP,Mozambique,Liga Portugal,76,88,70,66,81,64,58,6045
Gustavo Cuéllar,Cuéllar,CDM++,Al Shabab,Colombia,ROSHN Saudi League,76,70,50,65,69,74,85,6045
Josh Cullen,Cullen,CDM++,Burnley,Republic of Ireland,EFL Championship,76,60,61,75,73,72,70,6045
Hugo Cuypers,Cuypers,ST++,Chicago Fire FC,Belgium,MLS,76,75,76,68,71,44,78,6045
Davidson Da Luz Pereira,Davidson,LW++,Başakşehir,Brazil,Trendyol Süper Lig,76,82,74,70,80,41,73,6045
Mahmoud Dahoud,Dahoud,CM++,Brighton,Germany,Premier League,76,64,67,75,80,65,67,6045
Ben Davies,Davies,CB++,Spurs,Wales,Premier League,76,58,58,72,72,77,72,6045
Leif Davis,Davis,LB++,Ipswich,England,Premier League,76,80,54,75,73,70,73,6045
Maxim De Cuyper,De Cuyper,LB++,Club Brugge,Belgium,1A Pro League,76,76,72,79,77,68,70,6045
Mattia De Sciglio,De Sciglio,RB++,Juventus,Italy,Serie A TIM,76,65,46,70,74,76,67,5580
João Lucas de Souza Cardoso,Johnny Cardoso,CDM++,Real Betis,United States,LALIGA EA SPORTS,76,73,66,72,75,75,67,6045
Alexsandro de Souza Ribeiro,Alexsandro,CB++,LOSC Lille,Brazil,Ligue 1 Uber Eats,76,62,31,51,53,77,78,5580
Zeno Debast,Debast,CB++,Sporting CP,Belgium,Liga Portugal,76,66,53,71,72,76,76,6045
Merih Demiral,Demiral,CB++,Al Ahli,Türkiye,ROSHN Saudi League,76,72,39,47,60,77,80,5580
Kévin Denkey,Denkey,ST++,Cercle Brugge,Togo,1A Pro League,76,75,77,54,72,29,83,5580
Mouctar Diakhaby,Diakhaby,CB++,Valencia CF,Guinea,LALIGA EA SPORTS,76,62,39,55,60,77,76,5580
Junior Dina Ebimbe,Dina Ebimbe,RM++,Frankfurt,France,Bundesliga,76,85,63,71,76,70,78,6045
Eren Dinkçi,Dinkçi,RM++,SC Freiburg,Germany,Bundesliga,76,91,75,68,75,31,59,5580
Sofiane Diop,Diop,LW++,OGC Nice,Morocco,Ligue 1 Uber Eats,76,70,70,75,81,54,53,6045
Kasper Dolberg,Dolberg,ST++,RSC Anderlecht,Denmark,1A Pro League,76,73,78,66,71,30,68,5580
Martin Dúbravka,Dúbravka,GK++,Newcastle Utd,Slovakia,Premier League,76,76,74,78,78,38,75,6045
Bilal El Khannouss,El Khannouss,CAM++,KRC Genk,Morocco,1A Pro League,76,71,60,78,81,37,56,5580
Anthony Elanga,Elanga,RM++,Nott'm Forest,Sweden,Premier League,76,87,69,68,78,39,69,6045
Nico Elvedi,Elvedi,CB++,M'gladbach,Switzerland,Bundesliga,76,73,39,63,65,77,74,5580
Wout Faes,Faes,CB++,Leicester City,Belgium,Premier League,76,52,39,55,59,77,79,5580
Abdul Fatawu,Fatawu,RW++,Leicester City,Ghana,Premier League,76,84,73,74,78,44,64,6045
Leonardo Fernández,Fernández,CAM++,Peñarol,Uruguay,Libertadores,76,78,79,76,75,44,64,6045
Valery Fernández Estrada,Valery,LM++,Girona FC,Spain,LALIGA EA SPORTS,76,87,68,70,76,67,69,6045
Alejandro Fernández Iglesias,Álex Fernández,CM++,Cádiz CF,Spain,LALIGA HYPERMOTION,76,49,70,78,71,67,63,5580
Jordan Ferri,Ferri,CDM++,Montpellier,France,Ligue 1 Uber Eats,76,52,65,74,74,70,74,6045
Nicolás Figal,Figal,CB++,Boca Juniors,Argentina,Sudamericana,76,73,44,62,68,75,80,6045
Alessandro Florenzi,Florenzi,RB++,Milano FC,Italy,Serie A TIM,76,70,76,80,79,75,56,6045
Michael Folorunsho,Folorunsho,CAM++,SSC Napoli,Italy,Serie A TIM,76,73,76,74,75,71,82,6510
Pablo Fornals Malla,Pablo Fornals,LM++,Real Betis,Spain,LALIGA EA SPORTS,76,64,70,77,76,69,71,6045
Morten Frendrup,Frendrup,CM++,Genoa,Denmark,Serie A TIM,76,78,60,66,76,73,77,6045
Daniel García Carrillo,Dani García,CM++,Olympiacos FC,Spain,Hellas Liga,76,47,63,71,70,78,84,6045
Joan García Pons,Joan García,GK++,RCD Espanyol,Spain,LALIGA EA SPORTS,76,76,75,70,76,45,74,6045
Yannick Gerhardt,Gerhardt,CM++,VfL Wolfsburg,Germany,Bundesliga,76,69,70,74,75,70,77,6045
Bryan Gil Salvatierra,Bryan Gil,LM++,Girona FC,Spain,LALIGA EA SPORTS,76,75,67,74,81,31,40,5580
Mario Gila Fuentes,Mario Gila,CB++,Latium,Spain,Serie A TIM,76,75,53,67,72,78,68,6045
Andrei Girotto,Andrei Girotto,CB++,Al Taawoun,Brazil,ROSHN Saudi League,76,49,65,67,66,77,75,5580
Pierluigi Gollini,Gollini,GK++,Genoa,Italy,Serie A TIM,76,76,74,73,78,47,76,6045
Gabriel Davi Gomes Sara,Gabriel Sara,CM++,Galatasaray,Brazil,Trendyol Süper Lig,76,74,74,77,76,59,80,6045
Edgar González Estrada,Edgar,CB++,UD Almería,Spain,LALIGA HYPERMOTION,76,65,52,64,61,76,79,5580
Andoni Gorosabel Espinosa,Gorosabel,RB++,Athletic Club,Spain,LALIGA EA SPORTS,76,74,46,70,72,74,67,6045
Jeffrey Gouweleeuw,Gouweleeuw,CB++,FC Augsburg,Netherlands,Bundesliga,76,67,58,66,64,78,71,6045
Demarai Gray,Gray,LW++,Ettifaq FC,Jamaica,ROSHN Saudi League,76,85,73,69,80,38,58,6045
Idrissa Gueye,Gueye,CDM++,Everton,Senegal,Premier League,76,60,60,66,71,78,68,6045
Robin Hack,Hack,LM++,M'gladbach,Germany,Bundesliga,76,80,74,70,79,33,60,5580
Marcel Halstenberg,Halstenberg,CB++,Hannover 96,Germany,Bundesliga 2,76,60,66,74,72,76,80,6045
Gustavo Hamer,Hamer,CM++,Sheffield Utd,Netherlands,EFL Championship,76,69,70,77,74,73,77,6045
Andreas Hanche-Olsen,Hanche-Olsen,CB++,1. FSV Mainz 05,Norway,Bundesliga,76,69,38,57,63,76,79,5580
Amine Harit,Harit,CM++,OM,Morocco,Ligue 1 Uber Eats,76,77,65,74,81,60,57,6045
Jack Harrison,Harrison,RM++,Everton,England,Premier League,76,79,71,70,78,49,69,6045
Guilherme Haubert Sityá,Guilherme Sityá,LB++,Konyaspor,Brazil,Trendyol Süper Lig,76,80,62,76,74,68,78,6045
Mads Hermansen,Hermansen,GK++,Leicester City,Denmark,Premier League,76,76,74,78,79,50,75,6045
Aridane Hernández Umpiérrez,Aridane,CB++,Rayo Vallecano,Spain,LALIGA EA SPORTS,76,43,36,54,54,76,84,5580
Guido Herrera,Herrera,GK++,Talleres,Argentina,Libertadores,76,76,74,72,76,59,75,6045
Aaron Hickey,Hickey,RB++,Brentford,Scotland,Premier League,76,74,54,70,74,74,68,6045
Adam Hložek,Hložek,ST++,TSG Hoffenheim,Czechia,Bundesliga,76,75,76,72,76,31,77,6045
Tomáš Holeš,Holeš,CB++,Slavia Praha,Czechia,Česká Liga,76,74,58,69,69,75,80,6045
Gustav Isaksen,Isaksen,RW++,Latium,Denmark,Serie A TIM,76,88,72,67,78,40,49,5580
Ko Itakura,Itakura,CB++,M'gladbach,Japan,Bundesliga,76,73,45,59,70,77,73,5580
Luka Ivanušec,Ivanušec,LW++,Feyenoord,Croatia,Eredivisie,76,65,73,72,83,58,73,6045
Mauro Jaqueson J. Ferreira Santos,Mauro Júnior,LB++,PSV,Brazil,Eredivisie,76,83,66,76,80,69,56,6045
Vitaly Janelt,Janelt,CM++,Brentford,Germany,Premier League,76,60,70,73,73,73,78,6045
Adnan Januzaj,Januzaj,RW++,UD Las Palmas,Belgium,LALIGA EA SPORTS,76,76,69,77,80,30,56,5580
Peter Vindahl Jensen,Jensen,GK++,Sparta Praha,Denmark,Česká Liga,76,77,70,79,78,36,74,6045
Josip Juranović,Juranović,RB++,Union Berlin,Croatia,Bundesliga,76,83,64,75,74,71,68,6045
Ozan Kabak,Kabak,CB++,TSG Hoffenheim,Türkiye,Bundesliga,76,63,37,59,66,74,81,5580
Pavel Kadeřábek,Kadeřábek,RB++,TSG Hoffenheim,Czechia,Bundesliga,76,67,45,71,71,72,76,6045
Florian Kainz,Kainz,CAM++,1. FC Köln,Austria,Bundesliga 2,76,71,74,77,77,44,61,6045
Kaan Kairinen,Kairinen,CM++,Sparta Praha,Finland,Česká Liga,76,64,63,77,75,68,73,6045
Jesper Karlsson,Karlsson,LW++,Bologna,Sweden,Serie A TIM,76,77,74,71,80,35,55,5580
Thilo Kehrer,Kehrer,CB++,AS Monaco,Germany,Ligue 1 Uber Eats,76,71,44,65,65,76,75,5580
Ryan Kent,Kent,LW++,Fenerbahçe,England,Trendyol Süper Lig,76,89,69,72,81,42,69,6045
Jakub Kiwior,Kiwior,LB++,Arsenal,Poland,Premier League,76,69,37,66,63,77,77,5580
Ansgar Knauff,Knauff,RM++,Frankfurt,Germany,Bundesliga,76,91,69,68,76,52,64,6045
Kouadio Manu Koné,Koné,CM++,M'gladbach,France,Bundesliga,76,72,72,73,81,69,75,6045
Dominik Kotarski,Kotarski,GK++,PAOK FC,Croatia,Hellas Liga,76,78,72,76,79,39,73,6045
Christian Kouamé,Kouamé,ST++,Fiorentina,Côte d'Ivoire,Serie A TIM,76,79,72,68,77,40,70,6045
Matěj Kovář,Kovář,GK++,Leverkusen,Czechia,Bundesliga,76,74,77,78,76,30,78,6045
Mateo Retegui,Retegui,ST++,Bergamo Calcio,Italy,Serie A TIM,76,72,76,64,70,35,77,5580
Chris Richards,Richards,CB++,Crystal Palace,United States,Premier League,76,71,27,59,61,76,74,5580
Manuel Riemann,Riemann,GK++,VfL Bochum,Germany,Bundesliga,76,75,71,80,81,52,76,6045
Lucas Robertone,Robertone,CM++,UD Almería,Argentina,LALIGA HYPERMOTION,76,79,73,76,76,71,72,6045
Igor Thiago Rodrigues,Igor Thiago,ST++,Brentford,Brazil,Premier League,76,73,75,54,69,37,86,5580
Felipe Rodrigues da Silva,Morato,CB++,SL Benfica,Brazil,Liga Portugal,76,68,37,57,61,76,82,5580
Pedro Rodríguez Ledesma,Pedro,RW++,Latium,Spain,Serie A TIM,76,64,72,74,84,36,50,5580
Daniel Rodríguez Vázquez,Dani Rodríguez,LM++,RCD Mallorca,Spain,LALIGA EA SPORTS,76,81,74,75,73,63,69,6045
Marcos Rojo,Rojo,CB++,Boca Juniors,Argentina,Sudamericana,76,53,60,66,63,76,77,5580
Daniele Rugani,Rugani,CB++,Ajax,Italy,Eredivisie,76,49,40,55,62,78,69,5580
Abel Ruiz Ortega,Abel Ruiz,ST++,Girona FC,Spain,LALIGA EA SPORTS,76,77,76,70,76,39,71,6045
Michal Sadílek,Sadílek,CDM++,FC Twente,Czechia,Eredivisie,76,56,65,74,72,72,78,6045
Ismael Saibari,Saibari,CAM++,PSV,Morocco,Eredivisie,76,81,69,72,79,47,76,6045
Mohammed Salisu,Salisu,CB++,AS Monaco,Ghana,Ligue 1 Uber Eats,76,63,36,50,54,77,79,5580
Philippe Sandler,Sandler,CB++,N.E.C. Nijmegen,Netherlands,Eredivisie,76,70,44,69,71,76,72,6045
Morgan Sanson,Sanson,CM++,OGC Nice,France,Ligue 1 Uber Eats,76,65,73,77,76,70,74,6045
Michael Santos,Santos,ST++,Vélez Sarsfield,Uruguay,LPF,76,76,77,66,76,41,76,6045
Danilo Santos de Oliveira,Danilo,CDM++,Nott'm Forest,Brazil,Premier League,76,68,63,69,73,73,70,6045
Fábio Santos Martins,Fábio Martins,LM++,Al Khaleej,Portugal,ROSHN Saudi League,76,76,73,71,81,46,70,6045
Ismaïla Sarr,Sarr,RW++,Crystal Palace,Senegal,Premier League,76,91,76,66,79,22,68,6045
Antoine Semenyo,Semenyo,RM++,AFC Bournemouth,Ghana,Premier League,76,85,72,67,77,27,75,6045
Lucas Silva Melo,Tuta,CB++,Frankfurt,Brazil,Bundesliga,76,70,49,64,71,76,76,6045
Marco Silvestri,Silvestri,GK++,Udinese,Italy,Serie A TIM,76,76,76,60,78,59,78,6045
Manor Solomon,Solomon,LM++,Spurs,Israel,Premier League,76,82,72,73,80,43,42,5580
Riccardo Sottil,Sottil,LW++,Fiorentina,Italy,Serie A TIM,76,88,66,69,77,34,48,5580
Jindřich Staněk,Staněk,GK++,Slavia Praha,Czechia,Česká Liga,76,74,71,78,78,36,76,6045
Taras Stepanenko,Stepanenko,CDM++,Shakhtar Donetsk,Ukraine,Ukrayina Liha,76,64,58,71,69,75,77,6045
Gabriel Tadeu Strefezza Rebelato,Gabriel Strefezza,RW++,Como,Brazil,Serie A TIM,76,87,66,73,77,31,49,5580
Cristhian Stuani,Stuani,ST++,Girona FC,Uruguay,LALIGA EA SPORTS,76,66,79,69,70,48,84,6045
Adrien Tameze,Tameze,CB++,Torino,France,Serie A TIM,76,77,66,68,77,76,77,6045
Marcus Tavernier,Tavernier,LM++,AFC Bournemouth,England,Premier League,76,77,72,71,78,60,64,6045
David Mota Teixeira Carmo,David Carmo,CB++,Olympiacos FC,Angola,Hellas Liga,76,49,39,58,51,77,81,5580
Nathan Tella,Tella,RM++,Leverkusen,Nigeria,Bundesliga,76,85,70,69,79,36,59,5580
Kenny Tete,Tete,RB++,Fulham,Netherlands,Premier League,76,73,47,67,69,75,77,6045
Corentin Tolisso,Tolisso,CM++,OL,France,Ligue 1 Uber Eats,76,55,76,74,73,74,73,6045
Lucas Tousart,Tousart,CDM++,Union Berlin,France,Bundesliga,76,65,56,65,69,76,82,6045
Bertrand Traoré,Traoré,RW++,Ajax,Burkina Faso,Eredivisie,76,76,72,72,81,45,62,6045
Manuel Trigueros Muñoz,Manu Trigueros,CM++,Granada CF,Spain,LALIGA HYPERMOTION,76,45,72,78,73,69,62,5580
Cengiz Ünder,Ünder,RW++,Fenerbahçe,Türkiye,Trendyol Süper Lig,76,77,75,76,78,38,58,6045
Myrto Uzuni,Uzuni,ST++,Granada CF,Albania,LALIGA HYPERMOTION,76,81,76,70,80,32,66,6045
Branco van den Boomen,van den Boomen,CM++,Ajax,Netherlands,Eredivisie,76,51,75,83,69,64,72,6045
Jan Paul van Hecke,van Hecke,CB++,Brighton,Netherlands,Premier League,76,55,45,58,65,77,77,5580
Joël Veltman,Veltman,RB++,Brighton,Netherlands,Premier League,76,54,49,68,71,79,74,5580
Bart Verbruggen,Verbruggen,GK++,Brighton,Netherlands,Premier League,76,78,72,74,81,56,69,6045
Arthur Vermeeren,Vermeeren,CDM++,Atlético de Madrid,Belgium,LALIGA EA SPORTS,76,75,55,75,77,71,69,6045
Jannik Vestergaard,Vestergaard,CB++,Leicester City,Denmark,Premier League,76,32,48,63,54,75,83,5580
Kevin Volland,Volland,ST++,Union Berlin,Germany,Bundesliga,76,70,78,76,76,46,79,6045
Kyle Walker-Peters,Walker-Peters,RB++,Southampton,England,Premier League,76,75,47,68,74,73,71,6045
Adam Webster,Webster,CB++,Brighton,England,Premier League,76,54,31,61,68,77,76,5580
Danny Welbeck,Welbeck,ST++,Brighton,England,Premier League,76,54,76,70,76,42,71,5580
Timon Wellenreuther,Wellenreuther,GK++,Feyenoord,Germany,Eredivisie,76,77,75,69,76,53,75,6045
Neco Williams,Williams,RB++,Nott'm Forest,Wales,Premier League,76,74,46,68,73,74,68,6045
Harry Winks,Winks,CDM++,Leicester City,England,Premier League,76,57,60,76,77,70,68,6045
Chris Wood,Wood,ST++,Nott'm Forest,New Zealand,Premier League,76,49,78,61,68,40,79,5580
Zaydou Youssouf,Youssouf,CM++,FC Famalicão,France,Liga Portugal,76,70,65,73,79,70,80,6045
Rodrigo Zalazar,Zalazar,CM++,SC Braga,Uruguay,Liga Portugal,76,78,77,73,78,66,72,6045
Michael Zetterer,Zetterer,GK++,SV Werder Bremen,Germany,Bundesliga,76,76,72,81,76,41,73,6045
Adem Zorgane,Zorgane,CM++,Sp. Charleroi,Algeria,1A Pro League,76,55,71,77,74,69,83,6045
Oleksandr Zubkov,Zubkov,RM++,Shakhtar Donetsk,Ukraine,Ukrayina Liha,76,83,72,69,76,28,63,5580
Marco Silvestri,Silvestri,GK++,Sampdoria,Italy,Serie BKT,76,76,76,60,78,59,78,6045
Mattia De Sciglio,De Sciglio,RB++,Empoli,Italy,Serie A TIM,76,65,46,70,74,76,67,5580
Kevin Mbabu,Mbabu,RB++,FC Midtjylland,Switzerland,3F Superliga,76,84,51,67,71,73,78,6045
Mahmoud Dahoud,Dahoud,CM++,Frankfurt,Germany,Bundesliga,76,64,67,75,80,65,67,6045
Maxime Lopez,Lopez,CM++,Paris FC,France,Ligue 2 BKT,76,67,69,77,79,65,54,6045
Orel Mangala,Mangala,CM++,Everton,Belgium,Premier League,76,69,58,72,82,72,76,6045
Josip Brekalo,Brekalo,CAM++,Kasımpaşa,Croatia,Trendyol Süper Lig,76,75,72,75,81,38,54,5580
Salih Özcan,Özcan,CDM++,VfL Wolfsburg,Türkiye,Bundesliga,76,71,59,68,74,76,79,6045
Óscar Melendo Jiménez,Melendo,CM++,Cádiz CF,Spain,LALIGA HYPERMOTION,76,77,67,77,78,60,60,6045
Eddie Nketiah,Nketiah,ST++,Crystal Palace,England,Premier League,76,79,74,58,78,25,66,5580
Valery Fernández Estrada,Valery,LM++,RCD Mallorca,Spain,LALIGA EA SPORTS,76,87,68,70,76,67,69,6045
Manor Solomon,Solomon,LM++,Leeds United,Israel,EFL Championship,76,82,72,73,80,43,42,5580
Kouadio Manu Koné,Koné,CM++,AS Roma,France,Serie A TIM,76,72,72,73,81,69,75,6045
Salis Abdul Samed,Abdul Samed,CDM++,Sunderland,Ghana,EFL Championship,76,60,49,66,69,74,79,5580
Felipe Rodrigues da Silva,Morato,CB++,Nott'm Forest,Brazil,Premier League,76,68,37,57,61,76,82,5580
Bilal El Khannouss,El Khannouss,CAM++,Leicester City,Morocco,Premier League,76,71,60,78,81,37,56,5580
Arthur Vermeeren,Vermeeren,CDM++,RB Leipzig,Belgium,Bundesliga,76,75,55,75,77,71,69,6045
Eren Dinkçi,Dinkçi,RM++,SC Freiburg,Türkiye,Bundesliga,76,91,75,68,75,31,59,5580
Meza,Meza,RM++,River Plate,Argentina,Libertadores,76,76,73,73,79,55,72,6045
Martial,Martial,ST++,AEK Athens,France,Hellas Liga,76,77,76,71,80,35,65,6045
Vela,Vela,RW++,LAFC,Mexico,MLS,76,73,77,74,77,29,62,5580
Borges da Silva,Willian,LM++,Olympiacos FC,Brazil,Hellas Liga,76,68,75,76,81,49,54,6045
Araújo,Araújo,LM++,Sporting CP,Uruguay,Liga Portugal,76,85,62,68,78,63,66,6045
Tello Herrera,Cristian Tello,LM++,Al Orobah,Spain,ROSHN Saudi League,76,88,72,74,76,47,61,6045
Ghezzal,Ghezzal,RW++,Çaykur Rizespor,Algeria,Trendyol Süper Lig,76,70,71,78,79,32,58,5580
Klaassen,Klaassen,CM++,Ajax,Netherlands,Eredivisie,76,53,78,72,72,71,76,6045
Miranchuk,Miranchuk,CAM++,FC Sion,Russia,CSSL,76,76,72,74,76,28,62,5580
El Haddadi,Munir,LM++,CD Leganés,Morocco,LALIGA EA SPORTS,76,79,75,74,77,35,62,6045
Skov,Skov,LM++,Union Berlin,Denmark,Bundesliga,76,75,77,77,75,66,70,6045
Michael Folorunsho,Folorunsho,CAM++,Fiorentina,Italy,Serie A TIM,76,73,76,74,75,71,82,6510
Marco Silvestri,Silvestri,GK++,Empoli,Italy,Serie A TIM,76,76,76,60,78,59,78,6045
Tyrell Malacia,Malacia,LB++,PSV,Netherlands,Eredivisie,76,78,54,67,76,73,73,6045
Chuba Akpom,Akpom,ST++,LOSC Lille,England,Ligue 1 Uber Eats,76,77,75,59,71,32,74,5580
Christian Kouamé,Kouamé,ST++,Empoli,Côte d'Ivoire,Serie A TIM,76,79,72,68,77,40,70,6045
Myrto Uzuni,Uzuni,ST++,Austin FC,Albania,MLS,76,81,76,70,80,32,66,6045
Enis Bardhi,Bardhi,CAM++,Bodrum FK,North Macedonia,Trendyol Süper Lig,76,71,77,77,78,58,53,6045
Pierluigi Gollini,Gollini,GK++,AS Roma,Italy,Serie A TIM,76,76,74,73,78,47,76,6045
Gonzalo Montiel,Montiel,RB++,River Plate,Argentina,Libertadores,76,80,62,69,74,72,74,6045
Manuel Riemann,Riemann,GK++,SC Paderborn 07,Germany,Bundesliga 2,76,75,71,80,81,52,76,6045
Alistair Johnston,Johnston,RB++,Celtic,Canada,cinch Prem,75,79,57,71,70,71,80,3900
Nicolas Raskin,Raskin,CM++,Rangers,Belgium,cinch Prem,75,69,63,73,75,72,75,3900
Odsonne Edouard,Edouard,ST++,Crystal Palace,France,Premier League,75,73,75,67,76,45,69,3900
Maximilian Eggestein,Eggestein,CDM++,SC Freiburg,Germany,Bundesliga,75,63,60,69,71,72,74,3900
Magnus Wolff Eikrem,Eikrem,CAM++,Molde FK,Norway,Eliteserien,75,65,71,76,74,33,50,3600
Neil El Aynaoui,El Aynaoui,CM++,RC Lens,Morocco,Ligue 1 Uber Eats,75,63,61,70,74,66,71,3900
Adrián Embarba Blázquez,Embarba,LM++,Rayo Vallecano,Spain,LALIGA EA SPORTS,75,78,74,73,76,42,68,3900
Cristian Espinoza,Espinoza,RM++,SJ Earthquakes,Argentina,MLS,75,84,70,69,75,43,66,3900
Giovanni Fabbian,Fabbian,CM++,Bologna,Italy,Serie A TIM,75,67,72,72,75,68,63,3900
Frank Fabra,Fabra,LB++,Boca Juniors,Colombia,Sudamericana,75,80,68,74,78,68,76,3900
Marco Davide Faraoni,Faraoni,RM++,Hellas Verona,Italy,Serie A TIM,75,73,72,74,74,69,70,3900
Bernardo Fernandes,Bernardo,LB++,VfL Bochum,Brazil,Bundesliga,75,71,53,64,68,75,75,3900
Guillermo Fernández,Fernández,CM++,Boca Juniors,Argentina,Sudamericana,75,67,67,73,76,65,66,3900
Jesus Ferreira,Ferreira,ST++,FC Dallas,United States,MLS,75,84,73,71,76,45,67,3900
Marco Friedl,Friedl,CB++,SV Werder Bremen,Austria,Bundesliga,75,71,42,61,67,76,75,3600
Angelo Fulgini,Fulgini,CAM++,RC Lens,France,Ligue 1 Uber Eats,75,71,69,75,78,67,71,3900
Mijat Gaćinović,Gaćinović,LM++,AEK Athens,Serbia,Hellas Liga,75,78,67,72,78,63,67,3900
James Garner,Garner,CM++,Everton,England,Premier League,75,66,65,77,71,71,71,3900
Dániel Gazdag,Gazdag,CAM++,Philadelphia,Hungary,MLS,75,77,73,68,76,54,72,3900
Yann Gboho,Gboho,CAM++,Toulouse FC,France,Ligue 1 Uber Eats,75,76,68,70,79,36,58,3600
Billy Gilmour,Gilmour,CDM++,Brighton,Scotland,Premier League,75,60,58,75,76,70,62,3900
Víctor Gómez Perea,Víctor Gómez,RB++,SC Braga,Spain,Liga Portugal,75,80,51,74,75,69,71,3900
Leandro González Pirez,González Pirez,CB++,River Plate,Argentina,Libertadores,75,68,54,62,67,74,81,3900
Kamil Grabara,Grabara,GK++,VfL Wolfsburg,Poland,Bundesliga,75,76,75,72,76,42,75,3900
Jacob Greaves,Greaves,CB++,Ipswich,England,Premier League,75,69,40,63,65,75,79,3600
Albert Grønbæk,Grønbæk,CAM++,Stade Rennais FC,Denmark,Ligue 1 Uber Eats,75,77,68,72,77,62,72,3900
Marko Grujić,Grujić,CM++,FC Porto,Serbia,Liga Portugal,75,59,71,71,75,74,82,3900
Cristian Guanca,Guanca,CAM++,Al Shabab,Argentina,ROSHN Saudi League,75,72,78,72,75,40,71,3900
Javier Guerra Moreno,Javi Guerra,CM++,Valencia CF,Spain,LALIGA EA SPORTS,75,74,70,72,75,72,72,3900
Ander Guevara Lajo,Ander Guevara,CM++,D. Alavés,Spain,LALIGA EA SPORTS,75,43,63,72,71,72,69,3600
Pape Gueye,Gueye,CM++,Villarreal CF,Senegal,LALIGA EA SPORTS,75,58,60,70,71,74,76,3900
Frédéric Guilbert,Guilbert,RB++,Strasbourg,France,Ligue 1 Uber Eats,75,71,47,68,71,73,75,3900
Marcel Hartel,Hartel,CM++,St. Louis CITY SC,Germany,MLS,75,72,70,73,79,43,61,3600
Taylor Harwood-Bellis,Harwood-Bellis,CB++,Southampton,England,Premier League,75,66,36,61,67,76,76,3600
Jack Hendry,Hendry,CB++,Ettifaq FC,Scotland,ROSHN Saudi League,75,78,56,63,65,72,85,3900
Gastón Hernández,Hernández,CB++,San Lorenzo,Argentina,Libertadores,75,67,37,52,59,76,72,3600
Luís Hernández Rodríguez,Luís Hernández,CB++,Cádiz CF,Spain,LALIGA HYPERMOTION,75,62,50,65,65,75,78,3600
Nicolas Höfler,Höfler,CDM++,SC Freiburg,Germany,Bundesliga,75,57,47,65,67,75,72,3600
Hyeon Seok Hong,Hong Hyeon Seok,CAM++,KAA Gent,Korea Republic,1A Pro League,75,72,71,74,76,66,68,3900
Timo Hübers,Hübers,CB++,1. FC Köln,Germany,Bundesliga 2,75,73,40,56,59,75,75,3600
Odion Ighalo,Ighalo,ST++,Al Wehda,Nigeria,ROSHN Saudi League,75,61,77,64,71,43,83,3600
Stanislav Iljutcenko,Iljutcenko,ST++,FC Seoul,Russia,K League 1,75,68,77,58,68,37,84,3600
Franco Israel,Israel,GK++,Sporting CP,Uruguay,Liga Portugal,75,79,72,71,81,31,76,3900
Kristijan Jakić,Jakić,CDM++,FC Augsburg,Croatia,Bundesliga,75,67,61,64,68,74,79,3900
Hyeon Woo Jo,Jo Hyeon Woo,GK++,Ulsan Hyundai,Korea Republic,K League 1,75,77,72,62,78,51,73,3900
James Justin,Justin,LB++,Leicester City,England,Premier League,75,79,50,70,69,72,71,3900
Thomas Kaminski,Kaminski,GK++,Luton Town,Belgium,EFL Championship,75,73,75,70,77,46,74,3900
Atakan Karazor,Karazor,CDM++,VfB Stuttgart,Germany,Bundesliga,75,48,36,62,66,77,73,3600
Michael Keane,Keane,CB++,Everton,England,Premier League,75,41,49,62,59,76,74,3600
